#Wave,#Intensity
813.223559339446,4919
813.112343553491,4765
813.001125189162,4858
812.889904246908,4947
812.778680727179,4985
812.667454630424,5014
812.556225957092,5059
812.444994707634,5050
812.333760882497,5139
812.222524482133,5150
812.111285506989,5244
812.000043957516,5238
811.888799834163,5281
811.777553137379,5406
811.666303867615,5346
811.555052025318,5341
811.443797610939,5437
811.332540624926,5412
811.221281067731,5583
811.110018939801,5579
810.998754241586,5546
810.887486973536,5751
810.7762171361,5599
810.664944729727,5703
810.553669754868,5712
810.44239221197,5786
810.331112101484,5837
810.21982942386,5857
810.108544179545,5957
809.997256368991,5963
809.885965992646,5978
809.77467305096,6045
809.663377544382,6048
809.552079473361,6136
809.440778838347,6146
809.32947563979,6232
809.218169878138,6193
809.106861553842,6347
808.99555066735,6388
808.884237219112,6447
808.772921209578,6469
808.661602639196,6504
808.550281508417,6577
808.438957817689,6514
808.327631567462,6611
808.216302758186,6703
808.10497139031,6712
807.993637464282,6755
807.882300980554,6773
807.770961939573,6858
807.65962034179,6888
807.548276187654,6932
807.436929477615,7046
807.325580212121,6978
807.214228391622,7011
807.102874016567,7089
806.991517087407,7179
806.88015760459,7174
806.768795568565,7297
806.657430979783,7276
806.546063838693,7288
806.434694145743,7351
806.323321901384,7377
806.211947106064,7455
806.100569760234,7509
805.989189864343,7596
805.877807418839,7737
805.766422424173,7637
805.655034880793,7711
805.543644789151,7711
805.432252149693,7745
805.320856962871,7752
805.209459229133,7875
805.098058948929,7939
804.986656122709,8131
804.875250750921,7999
804.763842834015,8069
804.652432372441,8119
804.541019366647,8183
804.429603817084,8230
804.318185724201,8274
804.206765088447,8357
804.095341910272,8399
803.983916190124,8446
803.872487928454,8480
803.761057125711,8626
803.649623782344,8709
803.538187898802,8747
803.426749475536,8604
803.315308512994,8712
803.203865011626,8807
803.092418971881,8817
802.980970394208,8991
802.869519279058,8881
802.758065626879,9087
802.646609438122,9075
802.535150713234,9066
802.423689452666,9230
802.312225656867,9261
802.200759326287,9211
802.089290461375,9323
801.97781906258,9433
801.866345130352,9408
801.75486866514,9443
801.643389667393,9573
801.531908137562,9688
801.420424076095,9727
801.308937483441,9809
801.197448360051,9822
801.085956706374,9852
800.974462522858,9773
800.862965809954,9887
800.751466568111,9806
800.639964797778,10067
800.528460499405,10147
800.416953673441,10165
800.305444320335,10159
800.193932440537,10123
800.082418034497,10379
799.970901102663,10498
799.859381645485,10472
799.747859663412,10430
799.636335156895,10410
799.524808126382,10598
799.413278572323,10657
799.301746495167,10576
799.190211895363,10750
799.078674773362,10615
798.967135129612,10759
798.855592964562,10945
798.744048278663,10815
798.632501072363,10723
798.520951346113,11107
798.40939910036,11062
798.297844335556,10935
798.186287052149,11015
798.074727250589,11064
797.963164931324,11194
797.851600094805,11379
797.740032741482,11239
797.628462871802,11207
797.516890486216,11322
797.405315585173,11402
797.293738169122,11363
797.182158238514,11517
797.070575793797,11612
796.95899083542,11591
796.847403363834,11463
796.735813379487,11683
796.624220882829,11658
796.51262587431,11752
796.401028354378,11685
796.289428323484,11797
796.177825782076,11739
796.066220730604,11755
795.954613169518,11762
795.843003099267,12022
795.731390520299,11958
795.619775433066,11948
795.508157838015,12047
795.396537735597,11887
795.284915126261,12019
795.173290010456,12244
795.061662388631,12017
794.950032261237,12030
794.838399628722,12208
794.726764491536,12282
794.615126850129,12156
794.503486704949,12192
794.391844056447,12342
794.280198905071,12352
794.168551251271,12470
794.056901095496,12349
793.945248438196,12340
793.83359327982,12311
793.721935620818,12354
793.610275461639,12566
793.498612802733,12401
793.386947644547,12557
793.275279987534,12459
793.163609832141,12497
793.051937178818,12610
792.940262028015,12579
792.82858438018,12685
792.716904235764,12606
792.605221595215,12534
792.493536458983,12713
792.381848827518,12706
792.270158701269,12649
792.158466080685,12659
792.046770966216,12722
791.935073358311,12668
791.82337325742,12632
791.711670663991,12895
791.599965578475,12593
791.488258001321,12683
791.376547932978,12793
791.264835373895,12605
791.153120324523,12627
791.04140278531,12780
