Time(min),Time(h),Normalized PCE
20458,340.9666667,0.47838
20459,340.9833333,0.47838
20460,341,0.47763
20461,341.0166667,0.47599
20462,341.0333333,0.4745
20463,341.05,0.47973
20464,341.0666667,0.47263
20465,341.0833333,0.47744
20466,341.1,0.47709
20467,341.1166667,0.47333
20468,341.1333333,0.47838
20469,341.15,0.47986
20470,341.1666667,0.47709
20471,341.1833333,0.47591
20472,341.2,0.47662
20473,341.2166667,0.48061
20474,341.2333333,0.47753
20475,341.25,0.47826
20476,341.2666667,0.479
20477,341.2833333,0.47986
20478,341.3,0.47263
20479,341.3166667,0.47521
20480,341.3333333,0.47526
20481,341.35,0.48047
20482,341.3666667,0.48047
20483,341.3833333,0.47973
20484,341.4,0.47494
20485,341.4166667,0.48213
20486,341.4333333,0.47753
20487,341.45,0.47781
20488,341.4666667,0.47826
20489,341.4833333,0.48047
20490,341.5,0.47637
20491,341.5166667,0.47263
20492,341.5333333,0.47986
20493,341.55,0.479
20494,341.5666667,0.48363
20495,341.5833333,0.47671
20496,341.6,0.47838
20497,341.6166667,0.47912
20498,341.6333333,0.47599
20499,341.65,0.47753
20500,341.6666667,0.47913
20501,341.6833333,0.4745
20502,341.7,0.47838
20503,341.7166667,0.47263
20504,341.7333333,0.48283
20505,341.75,0.47889
20506,341.7666667,0.47973
20507,341.7833333,0.47494
20508,341.8,0.47961
20509,341.8166667,0.47753
20510,341.8333333,0.479
20511,341.85,0.48209
20512,341.8666667,0.48047
20513,341.8833333,0.47841
20514,341.9,0.47961
20515,341.9166667,0.48061
20516,341.9333333,0.47889
20517,341.95,0.47744
20518,341.9666667,0.47838
20519,341.9833333,0.47379
20520,342,0.48193
20521,342.0166667,0.48283
20522,342.0333333,0.46783
20523,342.05,0.47816
20524,342.0666667,0.47973
20525,342.0833333,0.47973
20526,342.1,0.47709
20527,342.1166667,0.47973
20528,342.1333333,0.4812
20529,342.15,0.47565
20530,342.1666667,0.47781
20531,342.1833333,0.47709
20532,342.2,0.479
20533,342.2166667,0.48047
20534,342.2333333,0.4812
20535,342.25,0.47709
20536,342.2666667,0.479
20537,342.2833333,0.47986
20538,342.3,0.48061
20539,342.3166667,0.48034
20540,342.3333333,0.47753
20541,342.35,0.47889
20542,342.3666667,0.47816
20543,342.3833333,0.47521
20544,342.4,0.47816
20545,342.4166667,0.47744
20546,342.4333333,0.48061
20547,342.45,0.47335
20548,342.4666667,0.47744
20549,342.4833333,0.47924
20550,342.5,0.48047
20551,342.5166667,0.47986
20552,342.5333333,0.47889
20553,342.55,0.4812
20554,342.5666667,0.48061
20555,342.5833333,0.4834
20556,342.6,0.47889
20557,342.6166667,0.48047
20558,342.6333333,0.47816
20559,342.65,0.48035
20560,342.6666667,0.47781
20561,342.6833333,0.47986
20562,342.7,0.48063
20563,342.7166667,0.47565
20564,342.7333333,0.47379
20565,342.75,0.48061
20566,342.7666667,0.47889
20567,342.7833333,0.47961
20568,342.8,0.48209
20569,342.8166667,0.47753
20570,342.8333333,0.47565
20571,342.85,0.47671
20572,342.8666667,0.48135
20573,342.8833333,0.4745
20574,342.9,0.47744
20575,342.9166667,0.48047
20576,342.9333333,0.4812
20577,342.95,0.48061
20578,342.9666667,0.47637
20579,342.9833333,0.47599
20580,343,0.48193
20581,343.0166667,0.47781
20582,343.0333333,0.47889
20583,343.05,0.47961
20584,343.0666667,0.47058
20585,343.0833333,0.47961
20586,343.1,0.47744
20587,343.1166667,0.47744
20588,343.1333333,0.47543
20589,343.15,0.48138
20590,343.1666667,0.47961
20591,343.1833333,0.47763
20592,343.2,0.48047
20593,343.2166667,0.47196
20594,343.2333333,0.47565
20595,343.25,0.46989
20596,343.2666667,0.479
20597,343.2833333,0.47599
20598,343.3,0.47961
20599,343.3166667,0.48047
20600,343.3333333,0.47889
20601,343.35,0.4812
20602,343.3666667,0.47781
20603,343.3833333,0.47733
20604,343.4,0.47781
20605,343.4166667,0.47709
20606,343.4333333,0.47565
20607,343.45,0.48135
20608,343.4666667,0.47781
20609,343.4833333,0.48047
20610,343.5,0.48047
20611,343.5166667,0.48283
20612,343.5333333,0.48138
20613,343.55,0.48267
20614,343.5666667,0.48347
20615,343.5833333,0.48196
20616,343.6,0.47403
20617,343.6166667,0.47521
20618,343.6333333,0.4745
20619,343.65,0.48138
20620,343.6666667,0.48209
20621,343.6833333,0.47473
20622,343.7,0.48047
20623,343.7166667,0.47744
20624,343.7333333,0.4812
20625,343.75,0.48138
20626,343.7666667,0.4834
20627,343.7833333,0.48179
20628,343.8,0.47959
20629,343.8166667,0.4812
20630,343.8333333,0.47804
20631,343.85,0.47961
20632,343.8666667,0.47335
20633,343.8833333,0.48167
20634,343.9,0.47912
20635,343.9166667,0.48209
20636,343.9333333,0.47591
20637,343.95,0.4812
20638,343.9666667,0.48252
20639,343.9833333,0.47852
20640,344,0.4745
20641,344.0166667,0.47852
20642,344.0333333,0.48193
20643,344.05,0.48193
20644,344.0666667,0.48267
20645,344.0833333,0.48034
20646,344.1,0.47124
20647,344.1166667,0.48047
20648,344.1333333,0.47781
20649,344.15,0.47543
20650,344.1666667,0.48267
20651,344.1833333,0.48209
20652,344.2,0.48047
20653,344.2166667,0.48034
20654,344.2333333,0.479
20655,344.25,0.47986
20656,344.2666667,0.479
20657,344.2833333,0.48034
20658,344.3,0.4786
20659,344.3166667,0.48135
20660,344.3333333,0.47781
20661,344.35,0.47662
20662,344.3666667,0.48047
20663,344.3833333,0.48252
20664,344.4,0.4812
20665,344.4166667,0.47912
20666,344.4333333,0.47333
20667,344.45,0.48213
20668,344.4666667,0.47961
20669,344.4833333,0.48267
20670,344.5,0.47924
20671,344.5166667,0.48193
20672,344.5333333,0.47333
20673,344.55,0.47924
20674,344.5666667,0.48061
20675,344.5833333,0.48047
20676,344.6,0.48021
20677,344.6166667,0.47733
20678,344.6333333,0.47949
20679,344.65,0.47494
20680,344.6666667,0.48047
20681,344.6833333,0.48357
20682,344.7,0.479
20683,344.7166667,0.47826
20684,344.7333333,0.48135
20685,344.75,0.47912
20686,344.7666667,0.47986
20687,344.7833333,0.48267
20688,344.8,0.48094
20689,344.8166667,0.48068
20690,344.8333333,0.48061
20691,344.85,0.4812
20692,344.8666667,0.48138
20693,344.8833333,0.47826
20694,344.9,0.48193
20695,344.9166667,0.47826
20696,344.9333333,0.48034
20697,344.95,0.47565
20698,344.9666667,0.48034
20699,344.9833333,0.48021
20700,345,0.47637
20701,345.0166667,0.4812
20702,345.0333333,0.47889
20703,345.05,0.48347
20704,345.0666667,0.47949
20705,345.0833333,0.47521
20706,345.1,0.48021
20707,345.1166667,0.48061
20708,345.1333333,0.47473
20709,345.15,0.47924
20710,345.1666667,0.47804
20711,345.1833333,0.47826
20712,345.2,0.48061
20713,345.2166667,0.48283
20714,345.2333333,0.47852
20715,345.25,0.47852
20716,345.2666667,0.47986
20717,345.2833333,0.48021
20718,345.3,0.48193
20719,345.3166667,0.47924
20720,345.3333333,0.47924
20721,345.35,0.48267
20722,345.3666667,0.47996
20723,345.3833333,0.47521
20724,345.4,0.48271
20725,345.4166667,0.47961
20726,345.4333333,0.48357
20727,345.45,0.47744
20728,345.4666667,0.4812
20729,345.4833333,0.47733
20730,345.5,0.48034
20731,345.5166667,0.47733
20732,345.5333333,0.47889
20733,345.55,0.48267
20734,345.5666667,0.47889
20735,345.5833333,0.47852
20736,345.6,0.48209
20737,345.6166667,0.47973
20738,345.6333333,0.47986
20739,345.65,0.48414
20740,345.6666667,0.48193
20741,345.6833333,0.4812
20742,345.7,0.48193
20743,345.7166667,0.47637
20744,345.7333333,0.48047
20745,345.75,0.47889
20746,345.7666667,0.48061
20747,345.7833333,0.47924
20748,345.8,0.48438
20749,345.8166667,0.47961
20750,345.8333333,0.48106
20751,345.85,0.47924
20752,345.8666667,0.47959
20753,345.8833333,0.4812
20754,345.9,0.47852
20755,345.9166667,0.48047
20756,345.9333333,0.47637
20757,345.95,0.48179
20758,345.9666667,0.47852
20759,345.9833333,0.48193
20760,346,0.47961
20761,346.0166667,0.47662
20762,346.0333333,0.47403
20763,346.05,0.47924
20764,346.0666667,0.47986
20765,346.0833333,0.47637
20766,346.1,0.48106
20767,346.1166667,0.47733
20768,346.1333333,0.48047
20769,346.15,0.48121
20770,346.1666667,0.47914
20771,346.1833333,0.48138
20772,346.2,0.4745
20773,346.2166667,0.48106
20774,346.2333333,0.47671
20775,346.25,0.48432
20776,346.2666667,0.479
20777,346.2833333,0.48135
20778,346.3,0.47709
20779,346.3166667,0.48047
20780,346.3333333,0.48047
20781,346.35,0.48047
20782,346.3666667,0.47709
20783,346.3833333,0.48209
20784,346.4,0.48068
20785,346.4166667,0.48047
20786,346.4333333,0.48213
20787,346.45,0.48193
20788,346.4666667,0.47973
20789,346.4833333,0.47924
20790,346.5,0.4812
20791,346.5166667,0.48106
20792,346.5333333,0.47781
20793,346.55,0.47913
20794,346.5666667,0.47781
20795,346.5833333,0.47986
20796,346.6,0.48068
20797,346.6166667,0.47521
20798,346.6333333,0.48252
20799,346.65,0.47781
20800,346.6666667,0.47961
20801,346.6833333,0.47914
20802,346.7,0.48034
20803,346.7166667,0.47816
20804,346.7333333,0.48135
20805,346.75,0.48271
20806,346.7666667,0.47973
20807,346.7833333,0.47924
20808,346.8,0.48193
20809,346.8166667,0.48179
20810,346.8333333,0.48267
20811,346.85,0.47996
20812,346.8666667,0.47709
20813,346.8833333,0.48239
20814,346.9,0.47986
20815,346.9166667,0.479
20816,346.9333333,0.48196
20817,346.95,0.47961
20818,346.9666667,0.48209
20819,346.9833333,0.47709
20820,347,0.48106
20821,347.0166667,0.47744
20822,347.0333333,0.48179
20823,347.05,0.47924
20824,347.0666667,0.48034
20825,347.0833333,0.48021
20826,347.1,0.48193
20827,347.1166667,0.4812
20828,347.1333333,0.48047
20829,347.15,0.4812
20830,347.1666667,0.4812
20831,347.1833333,0.48209
20832,347.2,0.47924
20833,347.2166667,0.47986
20834,347.2333333,0.48135
20835,347.25,0.47949
20836,347.2666667,0.47924
20837,347.2833333,0.48106
20838,347.3,0.48047
20839,347.3166667,0.47709
20840,347.3333333,0.48061
20841,347.35,0.47709
20842,347.3666667,0.47996
20843,347.3833333,0.47973
20844,347.4,0.47816
20845,347.4166667,0.47662
20846,347.4333333,0.48252
20847,347.45,0.47924
20848,347.4666667,0.47961
20849,347.4833333,0.47781
20850,347.5,0.479
20851,347.5166667,0.4834
20852,347.5333333,0.47733
20853,347.55,0.48034
20854,347.5666667,0.48267
20855,347.5833333,0.47709
20856,347.6,0.47949
20857,347.6166667,0.47924
20858,347.6333333,0.47889
20859,347.65,0.48414
20860,347.6666667,0.48263
20861,347.6833333,0.48047
20862,347.7,0.48135
20863,347.7166667,0.479
20864,347.7333333,0.48193
20865,347.75,0.48135
20866,347.7666667,0.48135
20867,347.7833333,0.47662
20868,347.8,0.47852
20869,347.8166667,0.4812
20870,347.8333333,0.47876
20871,347.85,0.47949
20872,347.8666667,0.47781
20873,347.8833333,0.47876
20874,347.9,0.48121
20875,347.9166667,0.48047
20876,347.9333333,0.48179
20877,347.95,0.47852
20878,347.9666667,0.47852
20879,347.9833333,0.47912
20880,348,0.48135
20881,348.0166667,0.47973
20882,348.0333333,0.48288
20883,348.05,0.48035
20884,348.0666667,0.48213
20885,348.0833333,0.47671
20886,348.1,0.47961
20887,348.1166667,0.48135
20888,348.1333333,0.48283
20889,348.15,0.47852
20890,348.1666667,0.48193
20891,348.1833333,0.4812
20892,348.2,0.48213
20893,348.2166667,0.47671
20894,348.2333333,0.48283
20895,348.25,0.48034
20896,348.2666667,0.48061
20897,348.2833333,0.48047
20898,348.3,0.479
20899,348.3166667,0.48106
20900,348.3333333,0.48193
20901,348.35,0.4834
20902,348.3666667,0.48047
20903,348.3833333,0.47924
20904,348.4,0.48193
20905,348.4166667,0.47924
20906,348.4333333,0.48213
20907,348.45,0.48193
20908,348.4666667,0.47961
20909,348.4833333,0.48034
20910,348.5,0.47826
20911,348.5166667,0.47637
20912,348.5333333,0.47744
20913,348.55,0.48061
20914,348.5666667,0.4812
20915,348.5833333,0.48034
20916,348.6,0.47852
20917,348.6166667,0.48061
20918,348.6333333,0.479
20919,348.65,0.48047
20920,348.6666667,0.48046
20921,348.6833333,0.479
20922,348.7,0.47781
20923,348.7166667,0.48271
20924,348.7333333,0.48063
20925,348.75,0.48263
20926,348.7666667,0.48047
20927,348.7833333,0.48034
20928,348.8,0.479
20929,348.8166667,0.47753
20930,348.8333333,0.48068
20931,348.85,0.47709
20932,348.8666667,0.48047
20933,348.8833333,0.47662
20934,348.9,0.47912
20935,348.9166667,0.48252
20936,348.9333333,0.47986
20937,348.95,0.47709
20938,348.9666667,0.47996
20939,348.9833333,0.48047
20940,349,0.47852
20941,349.0166667,0.47973
20942,349.0333333,0.479
20943,349.05,0.4834
20944,349.0666667,0.47973
20945,349.0833333,0.48213
20946,349.1,0.48193
20947,349.1166667,0.48179
20948,349.1333333,0.48193
20949,349.15,0.48047
20950,349.1666667,0.48209
20951,349.1833333,0.4812
20952,349.2,0.48432
20953,349.2166667,0.47671
20954,349.2333333,0.48047
20955,349.25,0.48193
20956,349.2666667,0.48432
20957,349.2833333,0.48135
20958,349.3,0.48034
20959,349.3166667,0.4812
20960,349.3333333,0.47924
20961,349.35,0.47973
20962,349.3666667,0.47744
20963,349.3833333,0.47961
20964,349.4,0.48357
20965,349.4166667,0.47816
20966,349.4333333,0.47889
20967,349.45,0.48047
20968,349.4666667,0.47662
20969,349.4833333,0.48046
20970,349.5,0.4834
20971,349.5166667,0.48047
20972,349.5333333,0.48252
20973,349.55,0.48179
20974,349.5666667,0.47333
20975,349.5833333,0.47961
20976,349.6,0.47403
20977,349.6166667,0.479
20978,349.6333333,0.47876
20979,349.65,0.48283
20980,349.6666667,0.47973
20981,349.6833333,0.47816
20982,349.7,0.47637
20983,349.7166667,0.48414
20984,349.7333333,0.47961
20985,349.75,0.47744
20986,349.7666667,0.47781
20987,349.7833333,0.479
20988,349.8,0.47924
20989,349.8166667,0.47637
20990,349.8333333,0.46776
20991,349.85,0.48283
20992,349.8666667,0.47961
20993,349.8833333,0.48106
20994,349.9,0.47565
20995,349.9166667,0.47889
20996,349.9333333,0.48187
20997,349.95,0.48135
20998,349.9666667,0.47913
20999,349.9833333,0.48021
21000,350,0.47883
21001,350.0166667,0.48283
21002,350.0333333,0.48193
21003,350.05,0.4745
21004,350.0666667,0.47912
21005,350.0833333,0.47565
21006,350.1,0.47662
21007,350.1166667,0.47753
21008,350.1333333,0.47889
21009,350.15,0.48068
21010,350.1666667,0.48135
21011,350.1833333,0.48193
21012,350.2,0.48193
21013,350.2166667,0.48283
21014,350.2333333,0.47961
21015,350.25,0.47781
21016,350.2666667,0.47852
21017,350.2833333,0.48035
21018,350.3,0.47781
21019,350.3166667,0.48209
21020,350.3333333,0.48196
21021,350.35,0.47744
21022,350.3666667,0.48106
21023,350.3833333,0.47781
21024,350.4,0.47744
21025,350.4166667,0.48193
21026,350.4333333,0.47838
21027,350.45,0.47961
21028,350.4666667,0.47127
21029,350.4833333,0.47709
21030,350.5,0.48047
21031,350.5166667,0.47473
21032,350.5333333,0.48193
21033,350.55,0.48094
21034,350.5666667,0.47379
21035,350.5833333,0.47852
21036,350.6,0.48271
21037,350.6166667,0.48193
21038,350.6333333,0.47852
21039,350.65,0.47912
21040,350.6666667,0.47816
21041,350.6833333,0.4812
21042,350.7,0.47464
21043,350.7166667,0.47973
21044,350.7333333,0.47804
21045,350.75,0.47816
21046,350.7666667,0.47912
21047,350.7833333,0.479
21048,350.8,0.4834
21049,350.8166667,0.48209
21050,350.8333333,0.47924
21051,350.85,0.4812
21052,350.8666667,0.4834
21053,350.8833333,0.47996
21054,350.9,0.48047
21055,350.9166667,0.47961
21056,350.9333333,0.479
21057,350.95,0.48047
21058,350.9666667,0.479
21059,350.9833333,0.47781
21060,351,0.47838
21061,351.0166667,0.48347
21062,351.0333333,0.47403
21063,351.05,0.47852
21064,351.0666667,0.48135
21065,351.0833333,0.47602
21066,351.1,0.48283
21067,351.1166667,0.4812
21068,351.1333333,0.479
21069,351.15,0.47689
21070,351.1666667,0.48135
21071,351.1833333,0.4834
21072,351.2,0.48106
21073,351.2166667,0.48193
21074,351.2333333,0.48034
21075,351.25,0.48112
21076,351.2666667,0.47838
21077,351.2833333,0.48068
21078,351.3,0.47996
21079,351.3166667,0.47816
21080,351.3333333,0.47988
21081,351.35,0.47986
21082,351.3666667,0.47988
21083,351.3833333,0.47816
21084,351.4,0.48213
21085,351.4166667,0.47852
21086,351.4333333,0.47263
21087,351.45,0.47287
21088,351.4666667,0.48034
21089,351.4833333,0.47565
21090,351.5,0.47889
21091,351.5166667,0.48271
21092,351.5333333,0.48209
21093,351.55,0.47889
21094,351.5666667,0.47961
21095,351.5833333,0.48179
21096,351.6,0.47961
21097,351.6166667,0.47852
21098,351.6333333,0.48042
21099,351.65,0.4834
21100,351.6666667,0.47826
21101,351.6833333,0.48047
21102,351.7,0.48358
21103,351.7166667,0.47753
21104,351.7333333,0.47599
21105,351.75,0.479
21106,351.7666667,0.4775
21107,351.7833333,0.47896
21108,351.8,0.47767
21109,351.8166667,0.48136
21110,351.8333333,0.47866
21111,351.85,0.48136
21112,351.8666667,0.48279
21113,351.8833333,0.47896
21114,351.9,0.47989
21115,351.9166667,0.47692
21116,351.9333333,0.4771
21117,351.95,0.48155
21118,351.9666667,0.47794
21119,351.9833333,0.48051
21120,352,0.47938
21121,352.0166667,0.47649
21122,352.0333333,0.47915
21123,352.05,0.47677
21124,352.0666667,0.47662
21125,352.0833333,0.4775
21126,352.1,0.48195
21127,352.1166667,0.47428
21128,352.1333333,0.47764
21129,352.15,0.47866
21130,352.1666667,0.47794
21131,352.1833333,0.47866
21132,352.2,0.48279
21133,352.2166667,0.47649
21134,352.2333333,0.47677
21135,352.25,0.47823
21136,352.2666667,0.47938
21137,352.2833333,0.47499
21138,352.3,0.4775
21139,352.3166667,0.47407
21140,352.3333333,0.47866
21141,352.35,0.4775
21142,352.3666667,0.47823
21143,352.3833333,0.47407
21144,352.4,0.47499
21145,352.4166667,0.47682
21146,352.4333333,0.48062
21147,352.45,0.48062
21148,352.4666667,0.48051
21149,352.4833333,0.479
21150,352.5,0.47915
21151,352.5166667,0.47767
21152,352.5333333,0.4813
21153,352.55,0.48115
21154,352.5666667,0.47794
21155,352.5833333,0.4775
21156,352.6,0.47692
21157,352.6166667,0.48042
21158,352.6333333,0.479
21159,352.65,0.47973
21160,352.6666667,0.47752
21161,352.6833333,0.48354
21162,352.7,0.47973
21163,352.7166667,0.47938
21164,352.7333333,0.47826
21165,352.75,0.47764
21166,352.7666667,0.47722
21167,352.7833333,0.48047
21168,352.8,0.47722
21169,352.8166667,0.47989
21170,352.8333333,0.47692
21171,352.85,0.47989
21172,352.8666667,0.47217
21173,352.8833333,0.47866
21174,352.9,0.47969
21175,352.9166667,0.48115
21176,352.9333333,0.48136
21177,352.95,0.48115
21178,352.9666667,0.47767
21179,352.9833333,0.47722
21180,353,0.47896
21181,353.0166667,0.47866
21182,353.0333333,0.47358
21183,353.05,0.47841
21184,353.0666667,0.47938
21185,353.0833333,0.48279
21186,353.1,0.47973
21187,353.1166667,0.47794
21188,353.1333333,0.47358
21189,353.15,0.47826
21190,353.1666667,0.48022
21191,353.1833333,0.47499
21192,353.2,0.47358
21193,353.2166667,0.47826
21194,353.2333333,0.47693
21195,353.25,0.47682
21196,353.2666667,0.47693
21197,353.2833333,0.4759
21198,353.3,0.47826
21199,353.3166667,0.48042
21200,353.3333333,0.48195
21201,353.35,0.47938
21202,353.3666667,0.48204
21203,353.3833333,0.47823
21204,353.4,0.47539
21205,353.4166667,0.47428
21206,353.4333333,0.47969
21207,353.45,0.4798
21208,353.4666667,0.47823
21209,353.4833333,0.47989
21210,353.5,0.47997
21211,353.5166667,0.4798
21212,353.5333333,0.47866
21213,353.55,0.47823
21214,353.5666667,0.48204
21215,353.5833333,0.47649
21216,353.6,0.47831
21217,353.6166667,0.47604
21218,353.6333333,0.479
21219,353.65,0.47831
21220,353.6666667,0.47841
21221,353.6833333,0.48136
21222,353.7,0.48354
21223,353.7166667,0.4813
21224,353.7333333,0.48062
21225,353.75,0.47621
21226,353.7666667,0.47794
21227,353.7833333,0.48188
21228,353.8,0.47973
21229,353.8166667,0.47649
21230,353.8333333,0.47621
21231,353.85,0.47158
21232,353.8666667,0.46887
21233,353.8833333,0.4775
21234,353.9,0.47436
21235,353.9166667,0.47604
21236,353.9333333,0.48115
21237,353.95,0.47806
21238,353.9666667,0.48354
21239,353.9833333,0.47722
21240,354,0.47794
21241,354.0166667,0.47569
21242,354.0333333,0.47866
21243,354.05,0.47866
21244,354.0666667,0.47722
21245,354.0833333,0.47915
21246,354.1,0.48204
21247,354.1166667,0.47621
21248,354.1333333,0.47973
21249,354.15,0.47569
21250,354.1666667,0.479
21251,354.1833333,0.47938
21252,354.2,0.47835
21253,354.2166667,0.47969
21254,354.2333333,0.47823
21255,354.25,0.47604
21256,354.2666667,0.47866
21257,354.2833333,0.47896
21258,354.3,0.47938
21259,354.3166667,0.47896
21260,354.3333333,0.47722
21261,354.35,0.47989
21262,354.3666667,0.48115
21263,354.3833333,0.48115
21264,354.4,0.47866
21265,354.4166667,0.47569
21266,354.4333333,0.48083
21267,354.45,0.48278
21268,354.4666667,0.48055
21269,354.4833333,0.47649
21270,354.5,0.47841
21271,354.5166667,0.47767
21272,354.5333333,0.47693
21273,354.55,0.48136
21274,354.5666667,0.47969
21275,354.5833333,0.47479
21276,354.6,0.47896
21277,354.6166667,0.48202
21278,354.6333333,0.47969
21279,354.65,0.47896
21280,354.6666667,0.47767
21281,354.6833333,0.47841
21282,354.7,0.47287
21283,354.7166667,0.47866
21284,354.7333333,0.47841
21285,354.75,0.47841
21286,354.7666667,0.47896
21287,354.7833333,0.47577
21288,354.8,0.47479
21289,354.8166667,0.47905
21290,354.8333333,0.47989
21291,354.85,0.48121
21292,354.8666667,0.47794
21293,354.8833333,0.47841
21294,354.9,0.4775
21295,354.9166667,0.47969
21296,354.9333333,0.47969
21297,354.95,0.4801
21298,354.9666667,0.47823
21299,354.9833333,0.47973
21300,355,0.47823
21301,355.0166667,0.47969
21302,355.0333333,0.48121
21303,355.05,0.48051
21304,355.0666667,0.47479
21305,355.0833333,0.4813
21306,355.1,0.4755
21307,355.1166667,0.47896
21308,355.1333333,0.47938
21309,355.15,0.47794
21310,355.1666667,0.47407
21311,355.1833333,0.47722
21312,355.2,0.47823
21313,355.2166667,0.48115
21314,355.2333333,0.47693
21315,355.25,0.48204
21316,355.2666667,0.4759
21317,355.2833333,0.47831
21318,355.3,0.47764
21319,355.3166667,0.47866
21320,355.3333333,0.47969
21321,355.35,0.47989
21322,355.3666667,0.47468
21323,355.3833333,0.4755
21324,355.4,0.47794
21325,355.4166667,0.48354
21326,355.4333333,0.47336
21327,355.45,0.47866
21328,355.4666667,0.47896
21329,355.4833333,0.4755
21330,355.5,0.47866
21331,355.5166667,0.4813
21332,355.5333333,0.47767
21333,355.55,0.4755
21334,355.5666667,0.47753
21335,355.5833333,0.47722
21336,355.6,0.47305
21337,355.6166667,0.47969
21338,355.6333333,0.47905
21339,355.65,0.47722
21340,355.6666667,0.4755
21341,355.6833333,0.47358
21342,355.7,0.48115
21343,355.7166667,0.47823
21344,355.7333333,0.48195
21345,355.75,0.48136
21346,355.7666667,0.47841
21347,355.7833333,0.48136
21348,355.8,0.47905
21349,355.8166667,0.47604
21350,355.8333333,0.47794
21351,355.85,0.47407
21352,355.8666667,0.47096
21353,355.8833333,0.48047
21354,355.9,0.47835
21355,355.9166667,0.4759
21356,355.9333333,0.47577
21357,355.95,0.47866
21358,355.9666667,0.47969
21359,355.9833333,0.47969
21360,356,0.47505
21361,356.0166667,0.48055
21362,356.0333333,0.47823
21363,356.05,0.47823
21364,356.0666667,0.47407
21365,356.0833333,0.47794
21366,356.1,0.47969
21367,356.1166667,0.4762
21368,356.1333333,0.4813
21369,356.15,0.47866
21370,356.1666667,0.47722
21371,356.1833333,0.479
21372,356.2,0.48042
21373,356.2166667,0.47969
21374,356.2333333,0.47975
21375,356.25,0.47831
21376,356.2666667,0.47969
21377,356.2833333,0.4775
21378,356.3,0.47841
21379,356.3166667,0.47692
21380,356.3333333,0.47794
21381,356.35,0.4775
21382,356.3666667,0.47767
21383,356.3833333,0.48055
21384,356.4,0.47896
21385,356.4166667,0.47835
21386,356.4333333,0.47621
21387,356.45,0.48188
21388,356.4666667,0.47722
21389,356.4833333,0.47915
21390,356.5,0.47989
21391,356.5166667,0.47915
21392,356.5333333,0.47905
21393,356.55,0.4775
21394,356.5666667,0.47975
21395,356.5833333,0.47905
21396,356.6,0.47938
21397,356.6166667,0.4755
21398,356.6333333,0.47806
21399,356.65,0.48202
21400,356.6666667,0.48051
21401,356.6833333,0.47915
21402,356.7,0.479
21403,356.7166667,0.47896
21404,356.7333333,0.4798
21405,356.75,0.47217
21406,356.7666667,0.47896
21407,356.7833333,0.47479
21408,356.8,0.48284
21409,356.8166667,0.47841
21410,356.8333333,0.47969
21411,356.85,0.4755
21412,356.8666667,0.47649
21413,356.8833333,0.47794
21414,356.9,0.479
21415,356.9166667,0.47826
21416,356.9333333,0.47407
21417,356.95,0.47621
21418,356.9666667,0.47989
21419,356.9833333,0.4775
21420,357,0.48204
21421,357.0166667,0.47989
21422,357.0333333,0.4775
21423,357.05,0.47692
21424,357.0666667,0.48121
21425,357.0833333,0.47969
21426,357.1,0.48035
21427,357.1166667,0.47973
21428,357.1333333,0.47722
21429,357.15,0.4795
21430,357.1666667,0.47896
21431,357.1833333,0.48055
21432,357.2,0.47989
21433,357.2166667,0.47479
21434,357.2333333,0.4771
21435,357.25,0.48115
21436,357.2666667,0.47823
21437,357.2833333,0.47604
21438,357.3,0.47969
21439,357.3166667,0.48055
21440,357.3333333,0.4755
21441,357.35,0.4798
21442,357.3666667,0.47915
21443,357.3833333,0.47722
21444,357.4,0.47969
21445,357.4166667,0.47973
21446,357.4333333,0.47969
21447,357.45,0.47969
21448,357.4666667,0.48204
21449,357.4833333,0.48055
21450,357.5,0.47162
21451,357.5166667,0.47969
21452,357.5333333,0.47722
21453,357.55,0.47896
21454,357.5666667,0.47896
21455,357.5833333,0.47794
21456,357.6,0.47896
21457,357.6166667,0.47621
21458,357.6333333,0.47621
21459,357.65,0.47915
21460,357.6666667,0.47975
21461,357.6833333,0.48127
21462,357.7,0.48042
21463,357.7166667,0.47823
21464,357.7333333,0.47841
21465,357.75,0.4755
21466,357.7666667,0.47662
21467,357.7833333,0.47905
21468,357.8,0.48195
21469,357.8166667,0.47753
21470,357.8333333,0.47823
21471,357.85,0.47938
21472,357.8666667,0.47677
21473,357.8833333,0.47938
21474,357.9,0.47287
21475,357.9166667,0.4775
21476,357.9333333,0.48269
21477,357.95,0.48269
21478,357.9666667,0.48062
21479,357.9833333,0.47604
21480,358,0.47896
21481,358.0166667,0.47969
21482,358.0333333,0.47794
21483,358.05,0.48136
21484,358.0666667,0.47841
21485,358.0833333,0.47517
21486,358.1,0.47577
21487,358.1166667,0.47989
21488,358.1333333,0.48115
21489,358.15,0.47692
21490,358.1666667,0.47722
21491,358.1833333,0.47835
21492,358.2,0.48062
21493,358.2166667,0.47677
21494,358.2333333,0.47866
21495,358.25,0.47969
21496,358.2666667,0.47866
21497,358.2833333,0.47975
21498,358.3,0.47969
21499,358.3166667,0.47973
21500,358.3333333,0.47969
21501,358.35,0.4813
21502,358.3666667,0.48204
21503,358.3833333,0.4775
21504,358.4,0.48121
21505,358.4166667,0.48188
21506,358.4333333,0.47989
21507,358.45,0.47146
21508,358.4666667,0.47577
21509,358.4833333,0.4801
21510,358.5,0.47841
