Time(min),Time(h),Normalized PCE
14765,246.08333,0.57814
14766,246.1,0.57978
14767,246.11667,0.57881
14768,246.13333,0.58011
14769,246.15,0.57814
14770,246.16667,0.57767
14771,246.18333,0.57863
14772,246.2,0.57814
14773,246.21667,0.57671
14774,246.23333,0.57913
14775,246.25,0.57959
14776,246.26667,0.58099
14777,246.28333,0.57814
14778,246.3,0.57913
14779,246.31667,0.57978
14780,246.33333,0.57733
14781,246.35,0.57881
14782,246.36667,0.57959
14783,246.38333,0.57881
14784,246.4,0.57634
14785,246.41667,0.57804
14786,246.43333,0.57832
14787,246.45,0.57733
14788,246.46667,0.57932
14789,246.48333,0.57814
14790,246.5,0.57978
14791,246.51667,0.57881
14792,246.53333,0.57814
14793,246.55,0.57733
14794,246.56667,0.58011
14795,246.58333,0.57814
14796,246.6,0.57767
14797,246.61667,0.57615
14798,246.63333,0.57814
14799,246.65,0.57686
14800,246.66667,0.57913
14801,246.68333,0.58011
14802,246.7,0.57863
14803,246.71667,0.57603
14804,246.73333,0.58208
14805,246.75,0.57978
14806,246.76667,0.58055
14807,246.78333,0.57814
14808,246.8,0.57634
14809,246.81667,0.58109
14810,246.83333,0.57784
14811,246.85,0.57913
14812,246.86667,0.58011
14813,246.88333,0.57634
14814,246.9,0.579
14815,246.91667,0.57733
14816,246.93333,0.58076
14817,246.95,0.57814
14818,246.96667,0.57704
14819,246.98333,0.57832
14820,247,0.57881
14821,247.01667,0.57978
14822,247.03333,0.57733
14823,247.05,0.57881
14824,247.06667,0.57913
14825,247.08333,0.57932
14826,247.1,0.57959
14827,247.11667,0.57805
14828,247.13333,0.57932
14829,247.15,0.57784
14830,247.16667,0.57814
14831,247.18333,0.57814
14832,247.2,0.57814
14833,247.21667,0.57913
14834,247.23333,0.57733
14835,247.25,0.57801
14836,247.26667,0.57716
14837,247.28333,0.57978
14838,247.3,0.57814
14839,247.31667,0.58076
14840,247.33333,0.57716
14841,247.35,0.57644
14842,247.36667,0.57814
14843,247.38333,0.57716
14844,247.4,0.57733
14845,247.41667,0.57832
14846,247.43333,0.57733
14847,247.45,0.57814
14848,247.46667,0.57814
14849,247.48333,0.58076
14850,247.5,0.57913
14851,247.51667,0.57832
14852,247.53333,0.57863
14853,247.55,0.57978
14854,247.56667,0.58011
14855,247.58333,0.58055
14856,247.6,0.57784
14857,247.61667,0.57784
14858,247.63333,0.57832
14859,247.65,0.57881
14860,247.66667,0.57909
14861,247.68333,0.57814
14862,247.7,0.57814
14863,247.71667,0.57814
14864,247.73333,0.57634
14865,247.75,0.57932
14866,247.76667,0.57634
14867,247.78333,0.57716
14868,247.8,0.57671
14869,247.81667,0.57913
14870,247.83333,0.57716
14871,247.85,0.58011
14872,247.86667,0.57589
14873,247.88333,0.57881
14874,247.9,0.58076
14875,247.91667,0.58076
14876,247.93333,0.58031
14877,247.95,0.57767
14878,247.96667,0.57733
14879,247.98333,0.57913
14880,248,0.57634
14881,248.01667,0.57784
14882,248.03333,0.57575
14883,248.05,0.57812
14884,248.06667,0.57716
14885,248.08333,0.57832
14886,248.1,0.57814
14887,248.11667,0.57534
14888,248.13333,0.57534
14889,248.15,0.57814
14890,248.16667,0.57686
14891,248.18333,0.57618
14892,248.2,0.57618
14893,248.21667,0.57589
14894,248.23333,0.57634
14895,248.25,0.57686
14896,248.26667,0.57814
14897,248.28333,0.57716
14898,248.3,0.57716
14899,248.31667,0.57881
14900,248.33333,0.57671
14901,248.35,0.57716
14902,248.36667,0.57832
14903,248.38333,0.57618
14904,248.4,0.57534
14905,248.41667,0.57814
14906,248.43333,0.57767
14907,248.45,0.57978
14908,248.46667,0.57913
14909,248.48333,0.57575
14910,248.5,0.57634
14911,248.51667,0.57671
14912,248.53333,0.57575
14913,248.55,0.57534
14914,248.56667,0.57913
14915,248.58333,0.57784
14916,248.6,0.57716
14917,248.61667,0.57978
14918,248.63333,0.57814
14919,248.65,0.57519
14920,248.66667,0.57784
14921,248.68333,0.57686
14922,248.7,0.57686
14923,248.71667,0.57534
14924,248.73333,0.57978
14925,248.75,0.57814
14926,248.76667,0.57881
14927,248.78333,0.57534
14928,248.8,0.57618
14929,248.81667,0.57618
14930,248.83333,0.57881
14931,248.85,0.57686
14932,248.86667,0.57634
14933,248.88333,0.57881
14934,248.9,0.57435
14935,248.91667,0.57671
14936,248.93333,0.57534
14937,248.95,0.57716
14938,248.96667,0.57589
14939,248.98333,0.57814
14940,249,0.57671
14941,249.01667,0.57575
14942,249.03333,0.57733
14943,249.05,0.57402
14944,249.06667,0.57978
14945,249.08333,0.57716
14946,249.1,0.57589
14947,249.11667,0.57767
14948,249.13333,0.57784
14949,249.15,0.57913
14950,249.16667,0.57618
14951,249.18333,0.57881
14952,249.2,0.57801
14953,249.21667,0.57575
14954,249.23333,0.57716
14955,249.25,0.57814
14956,249.26667,0.57814
14957,249.28333,0.57784
14958,249.3,0.57534
14959,249.31667,0.57716
14960,249.33333,0.57634
14961,249.35,0.57575
14962,249.36667,0.57634
14963,249.38333,0.57686
14964,249.4,0.57589
14965,249.41667,0.57715
14966,249.43333,0.57767
14967,249.45,0.57716
14968,249.46667,0.57618
14969,249.48333,0.57784
14970,249.5,0.57618
14971,249.51667,0.57575
14972,249.53333,0.57784
14973,249.55,0.57716
14974,249.56667,0.57534
14975,249.58333,0.57589
14976,249.6,0.57881
14977,249.61667,0.57617
14978,249.63333,0.57814
14979,249.65,0.57618
14980,249.66667,0.57575
14981,249.68333,0.57784
14982,249.7,0.57812
14983,249.71667,0.57615
14984,249.73333,0.57618
14985,249.75,0.57716
14986,249.76667,0.57671
14987,249.78333,0.57519
14988,249.8,0.5752
14989,249.81667,0.57534
14990,249.83333,0.57537
14991,249.85,0.57733
14992,249.86667,0.57978
14993,249.88333,0.57716
14994,249.9,0.57575
14995,249.91667,0.57814
14996,249.93333,0.57618
14997,249.95,0.57686
14998,249.96667,0.57534
14999,249.98333,0.57575
15000,250,0.57575
15001,250.01667,0.57519
15002,250.03333,0.57519
15003,250.05,0.57589
15004,250.06667,0.57589
15005,250.08333,0.57435
15006,250.1,0.57519
15007,250.11667,0.57435
15008,250.13333,0.57519
15009,250.15,0.57519
15010,250.16667,0.57336
15011,250.18333,0.57336
15012,250.2,0.57423
15013,250.21667,0.57492
15014,250.23333,0.57534
15015,250.25,0.57618
15016,250.26667,0.57534
15017,250.28333,0.57784
15018,250.3,0.57716
15019,250.31667,0.57503
15020,250.33333,0.57784
15021,250.35,0.57519
15022,250.36667,0.57814
15023,250.38333,0.57733
15024,250.4,0.57784
15025,250.41667,0.57589
15026,250.43333,0.5752
15027,250.45,0.57534
15028,250.46667,0.57814
15029,250.48333,0.57519
15030,250.5,0.57881
15031,250.51667,0.5752
15032,250.53333,0.57519
15033,250.55,0.57435
15034,250.56667,0.57767
15035,250.58333,0.57329
15036,250.6,0.57479
15037,250.61667,0.57814
15038,250.63333,0.57402
15039,250.65,0.57479
15040,250.66667,0.57519
15041,250.68333,0.57686
15042,250.7,0.57534
15043,250.71667,0.57475
15044,250.73333,0.57435
15045,250.75,0.57437
15046,250.76667,0.57589
15047,250.78333,0.5771
15048,250.8,0.57492
15049,250.81667,0.57383
15050,250.83333,0.57402
15051,250.85,0.57634
15052,250.86667,0.57784
15053,250.88333,0.57473
15054,250.9,0.57236
15055,250.91667,0.57632
15056,250.93333,0.57421
15057,250.95,0.57085
15058,250.96667,0.57495
15059,250.98333,0.57479
15060,251,0.57439
15061,251.01667,0.57479
15062,251.03333,0.57201
15063,251.05,0.57323
15064,251.06667,0.5767
15065,251.08333,0.57271
15066,251.1,0.57668
15067,251.11667,0.57784
15068,251.13333,0.57471
15069,251.15,0.57519
15070,251.16667,0.57514
15071,251.18333,0.57541
15072,251.2,0.57473
15073,251.21667,0.57297
15074,251.23333,0.57617
15075,251.25,0.57473
15076,251.26667,0.57562
15077,251.28333,0.57471
15078,251.3,0.57519
15079,251.31667,0.57571
15080,251.33333,0.57668
15081,251.35,0.57439
15082,251.36667,0.57396
15083,251.38333,0.57236
15084,251.4,0.57791
15085,251.41667,0.57632
15086,251.43333,0.57668
15087,251.45,0.57297
15088,251.46667,0.57495
15089,251.48333,0.57473
15090,251.5,0.57439
15091,251.51667,0.57562
15092,251.53333,0.57418
15093,251.55,0.57471
15094,251.56667,0.57536
15095,251.58333,0.57364
15096,251.6,0.57632
15097,251.61667,0.57536
15098,251.63333,0.57375
15099,251.65,0.57536
15100,251.66667,0.57729
15101,251.68333,0.57536
15102,251.7,0.57271
15103,251.71667,0.57439
15104,251.73333,0.57495
15105,251.75,0.57375
15106,251.76667,0.57375
15107,251.78333,0.57571
15108,251.8,0.57342
15109,251.81667,0.57061
15110,251.83333,0.57439
15111,251.85,0.57473
15112,251.86667,0.57375
15113,251.88333,0.57198
15114,251.9,0.57198
15115,251.91667,0.57162
15116,251.93333,0.57342
15117,251.95,0.57375
15118,251.96667,0.57271
15119,251.98333,0.57488
15120,252,0.57278
15121,252.01667,0.57393
15122,252.03333,0.5718
15123,252.05,0.57473
15124,252.06667,0.57571
15125,252.08333,0.57278
15126,252.1,0.57375
15127,252.11667,0.57594
15128,252.13333,0.57375
15129,252.15,0.57342
15130,252.16667,0.57418
15131,252.18333,0.57297
15132,252.2,0.57132
15133,252.21667,0.57278
15134,252.23333,0.57323
15135,252.25,0.57278
15136,252.26667,0.57594
15137,252.28333,0.57171
15138,252.3,0.57471
15139,252.31667,0.57375
15140,252.33333,0.57393
15141,252.35,0.57245
15142,252.36667,0.57278
15143,252.38333,0.57198
15144,252.4,0.57375
15145,252.41667,0.57149
15146,252.43333,0.57393
15147,252.45,0.57201
15148,252.46667,0.57342
15149,252.48333,0.57297
15150,252.5,0.57201
15151,252.51667,0.57297
15152,252.53333,0.57266
15153,252.55,0.57463
15154,252.56667,0.57245
15155,252.58333,0.5718
15156,252.6,0.57297
15157,252.61667,0.57245
15158,252.63333,0.57266
15159,252.65,0.57149
15160,252.66667,0.57342
15161,252.68333,0.5718
15162,252.7,0.57278
15163,252.71667,0.571
15164,252.73333,0.57061
15165,252.75,0.57198
15166,252.76667,0.57271
15167,252.78333,0.57296
15168,252.8,0.57266
15169,252.81667,0.57439
15170,252.83333,0.57278
15171,252.85,0.57323
15172,252.86667,0.571
15173,252.88333,0.57278
15174,252.9,0.571
15175,252.91667,0.57071
15176,252.93333,0.57245
15177,252.95,0.57162
15178,252.96667,0.57297
15179,252.98333,0.57068
15180,253,0.5718
15181,253.01667,0.57418
15182,253.03333,0.5718
15183,253.05,0.57082
15184,253.06667,0.5718
15185,253.08333,0.56961
15186,253.1,0.57439
15187,253.11667,0.57473
15188,253.13333,0.57342
15189,253.15,0.57364
15190,253.16667,0.57297
15191,253.18333,0.57266
15192,253.2,0.57278
15193,253.21667,0.57342
15194,253.23333,0.57198
15195,253.25,0.57473
15196,253.26667,0.571
15197,253.28333,0.57149
15198,253.3,0.57198
15199,253.31667,0.57068
15200,253.33333,0.57082
15201,253.35,0.57198
15202,253.36667,0.57342
15203,253.38333,0.57227
15204,253.4,0.57278
15205,253.41667,0.57323
15206,253.43333,0.57473
15207,253.45,0.57245
15208,253.46667,0.571
15209,253.48333,0.57149
15210,253.5,0.57439
15211,253.51667,0.57342
15212,253.53333,0.56984
15213,253.55,0.571
15214,253.56667,0.57052
15215,253.58333,0.56984
15216,253.6,0.5718
15217,253.61667,0.571
15218,253.63333,0.57245
15219,253.65,0.57263
15220,253.66667,0.57149
15221,253.68333,0.57297
15222,253.7,0.57245
15223,253.71667,0.56961
15224,253.73333,0.57167
15225,253.75,0.57278
15226,253.76667,0.57052
15227,253.78333,0.56979
15228,253.8,0.57001
15229,253.81667,0.57082
15230,253.83333,0.571
15231,253.85,0.571
15232,253.86667,0.57082
15233,253.88333,0.56984
15234,253.9,0.57036
15235,253.91667,0.571
15236,253.93333,0.571
15237,253.95,0.57271
15238,253.96667,0.56969
15239,253.98333,0.57068
15240,254,0.5718
15241,254.01667,0.57198
15242,254.03333,0.57342
15243,254.05,0.57001
15244,254.06667,0.57052
15245,254.08333,0.5718
15246,254.1,0.57198
15247,254.11667,0.57364
15248,254.13333,0.57082
15249,254.15,0.57167
15250,254.16667,0.57052
15251,254.18333,0.571
15252,254.2,0.57082
15253,254.21667,0.57342
15254,254.23333,0.57278
15255,254.25,0.57278
15256,254.26667,0.56902
15257,254.28333,0.57001
15258,254.3,0.56887
15259,254.31667,0.56984
15260,254.33333,0.5718
15261,254.35,0.57071
15262,254.36667,0.57149
15263,254.38333,0.57082
15264,254.4,0.57082
15265,254.41667,0.57245
15266,254.43333,0.56971
15267,254.45,0.56969
15268,254.46667,0.57266
15269,254.48333,0.57396
15270,254.5,0.57082
15271,254.51667,0.57297
15272,254.53333,0.57082
15273,254.55,0.57149
15274,254.56667,0.57001
15275,254.58333,0.57296
15276,254.6,0.57082
15277,254.61667,0.57071
15278,254.63333,0.57278
15279,254.65,0.57171
15280,254.66667,0.57171
15281,254.68333,0.57052
15282,254.7,0.56971
15283,254.71667,0.57082
15284,254.73333,0.56971
15285,254.75,0.57001
15286,254.76667,0.56771
15287,254.78333,0.57082
15288,254.8,0.57001
15289,254.81667,0.57168
15290,254.83333,0.57297
15291,254.85,0.57149
15292,254.86667,0.57082
15293,254.88333,0.57052
15294,254.9,0.56971
15295,254.91667,0.57082
15296,254.93333,0.5718
15297,254.95,0.56871
15298,254.96667,0.571
15299,254.98333,0.56902
15300,255,0.5718
15301,255.01667,0.56984
15302,255.03333,0.5694
15303,255.05,0.56984
15304,255.06667,0.56984
15305,255.08333,0.56979
15306,255.1,0.56771
15307,255.11667,0.56887
15308,255.13333,0.56859
15309,255.15,0.5687
15310,255.16667,0.56887
15311,255.18333,0.57149
15312,255.2,0.56871
15313,255.21667,0.5694
15314,255.23333,0.56955
15315,255.25,0.56984
15316,255.26667,0.56871
15317,255.28333,0.57149
15318,255.3,0.57052
15319,255.31667,0.56984
15320,255.33333,0.56969
15321,255.35,0.56902
15322,255.36667,0.56971
15323,255.38333,0.57245
15324,255.4,0.57245
15325,255.41667,0.57201
15326,255.43333,0.56705
15327,255.45,0.56859
15328,255.46667,0.57082
15329,255.48333,0.57001
15330,255.5,0.56984
15331,255.51667,0.56762
15332,255.53333,0.56803
15333,255.55,0.56789
15334,255.56667,0.56984
15335,255.58333,0.56845
15336,255.6,0.57068
15337,255.61667,0.57052
15338,255.63333,0.56969
15339,255.65,0.56789
15340,255.66667,0.5687
15341,255.68333,0.56771
15342,255.7,0.57082
15343,255.71667,0.56845
15344,255.73333,0.56859
15345,255.75,0.56803
15346,255.76667,0.56657
15347,255.78333,0.56859
15348,255.8,0.56803
15349,255.81667,0.56984
15350,255.83333,0.56671
15351,255.85,0.56902
15352,255.86667,0.57082
15353,255.88333,0.56859
15354,255.9,0.56859
15355,255.91667,0.56984
15356,255.93333,0.56859
15357,255.95,0.56887
15358,255.96667,0.57227
15359,255.98333,0.56902
15360,256,0.56789
15361,256.01667,0.56969
15362,256.03333,0.56984
15363,256.05,0.56803
15364,256.06667,0.57149
15365,256.08333,0.56887
15366,256.1,0.5718
15367,256.11667,0.56803
15368,256.13333,0.56671
15369,256.15,0.5718
15370,256.16667,0.57082
15371,256.18333,0.56984
15372,256.2,0.571
15373,256.21667,0.56871
15374,256.23333,0.57074
15375,256.25,0.56845
15376,256.26667,0.56914
15377,256.28333,0.5687
15378,256.3,0.56671
15379,256.31667,0.56762
15380,256.33333,0.56749
15381,256.35,0.56859
15382,256.36667,0.56803
15383,256.38333,0.56789
15384,256.4,0.57071
15385,256.41667,0.5687
15386,256.43333,0.56859
15387,256.45,0.56803
15388,256.46667,0.56771
15389,256.48333,0.56789
15390,256.5,0.56859
15391,256.51667,0.56887
15392,256.53333,0.56969
15393,256.55,0.56691
15394,256.56667,0.56971
15395,256.58333,0.56859
15396,256.6,0.56887
15397,256.61667,0.5694
15398,256.63333,0.56871
15399,256.65,0.571
15400,256.66667,0.571
15401,256.68333,0.56887
15402,256.7,0.57071
15403,256.71667,0.56845
15404,256.73333,0.56955
15405,256.75,0.56691
15406,256.76667,0.56984
15407,256.78333,0.56845
15408,256.8,0.56803
15409,256.81667,0.5718
15410,256.83333,0.56803
15411,256.85,0.56803
15412,256.86667,0.56984
15413,256.88333,0.56902
15414,256.9,0.56803
15415,256.91667,0.56771
15416,256.93333,0.56672
15417,256.95,0.56789
15418,256.96667,0.56789
15419,256.98333,0.56704
15420,257,0.56771
15421,257.01667,0.56969
15422,257.03333,0.56887
15423,257.05,0.56789
15424,257.06667,0.56671
15425,257.08333,0.56887
15426,257.1,0.56704
15427,257.11667,0.5694
15428,257.13333,0.56887
15429,257.15,0.56871
15430,257.16667,0.57001
15431,257.18333,0.56704
15432,257.2,0.56789
15433,257.21667,0.56671
15434,257.23333,0.56803
15435,257.25,0.56771
15436,257.26667,0.56671
15437,257.28333,0.56762
15438,257.3,0.56455
15439,257.31667,0.56859
15440,257.33333,0.56492
15441,257.35,0.56762
15442,257.36667,0.56984
15443,257.38333,0.56704
15444,257.4,0.56671
15445,257.41667,0.56902
15446,257.43333,0.56671
15447,257.45,0.56803
15448,257.46667,0.56902
15449,257.48333,0.56984
15450,257.5,0.57082
15451,257.51667,0.56771
15452,257.53333,0.5687
15453,257.55,0.56887
15454,257.56667,0.56955
15455,257.58333,0.5694
15456,257.6,0.56871
15457,257.61667,0.57001
15458,257.63333,0.56704
15459,257.65,0.56803
15460,257.66667,0.56955
15461,257.68333,0.56803
15462,257.7,0.571
15463,257.71667,0.56771
15464,257.73333,0.56571
15465,257.75,0.56859
15466,257.76667,0.56803
15467,257.78333,0.56762
15468,257.8,0.57001
15469,257.81667,0.56887
15470,257.83333,0.57149
15471,257.85,0.56845
15472,257.86667,0.56749
15473,257.88333,0.56803
15474,257.9,0.57052
15475,257.91667,0.56789
15476,257.93333,0.56984
15477,257.95,0.56902
15478,257.96667,0.56762
15479,257.98333,0.56803
15480,258,0.56969
15481,258.01667,0.57167
15482,258.03333,0.56984
15483,258.05,0.57149
15484,258.06667,0.57001
15485,258.08333,0.57167
15486,258.1,0.56902
15487,258.11667,0.56871
15488,258.13333,0.56955
15489,258.15,0.56971
15490,258.16667,0.57245
15491,258.18333,0.56984
15492,258.2,0.56859
15493,258.21667,0.56969
15494,258.23333,0.57052
15495,258.25,0.56771
15496,258.26667,0.56887
15497,258.28333,0.56887
15498,258.3,0.56984
15499,258.31667,0.56955
15500,258.33333,0.56955
15501,258.35,0.56969
15502,258.36667,0.57052
15503,258.38333,0.56969
15504,258.4,0.56984
15505,258.41667,0.57001
15506,258.43333,0.5694
15507,258.45,0.56984
15508,258.46667,0.57296
15509,258.48333,0.57266
15510,258.5,0.56902
15511,258.51667,0.56887
15512,258.53333,0.56887
15513,258.55,0.56969
15514,258.56667,0.56803
15515,258.58333,0.5718
15516,258.6,0.56902
15517,258.61667,0.57082
15518,258.63333,0.57167
15519,258.65,0.57149
15520,258.66667,0.56955
15521,258.68333,0.56954
15522,258.7,0.56984
15523,258.71667,0.5687
15524,258.73333,0.5687
15525,258.75,0.56971
15526,258.76667,0.56887
15527,258.78333,0.56871
15528,258.8,0.56871
15529,258.81667,0.56859
15530,258.83333,0.56914
15531,258.85,0.56671
15532,258.86667,0.56762
15533,258.88333,0.56691
15534,258.9,0.5701
15535,258.91667,0.57105
15536,258.93333,0.56857
15537,258.95,0.56954
15538,258.96667,0.56979
15539,258.98333,0.56955
15540,259,0.56955
15541,259.01667,0.57052
15542,259.03333,0.5715
15543,259.05,0.56955
15544,259.06667,0.56871
15545,259.08333,0.5687
15546,259.1,0.57052
15547,259.11667,0.56969
15548,259.13333,0.57068
15549,259.15,0.56955
15550,259.16667,0.5715
15551,259.18333,0.5718
15552,259.2,0.57068
15553,259.21667,0.57266
15554,259.23333,0.57342
15555,259.25,0.57248
15556,259.26667,0.5715
15557,259.28333,0.5737
15558,259.3,0.5715
15559,259.31667,0.57245
15560,259.33333,0.57342
15561,259.35,0.57364
15562,259.36667,0.57364
15563,259.38333,0.57342
15564,259.4,0.57149
15565,259.41667,0.57364
15566,259.43333,0.57346
15567,259.45,0.57346
15568,259.46667,0.57346
15569,259.48333,0.57444
15570,259.5,0.57463
15571,259.51667,0.57393
15572,259.53333,0.57536
15573,259.55,0.57271
15574,259.56667,0.57632
15575,259.58333,0.57541
15576,259.6,0.57364
15577,259.61667,0.57541
15578,259.63333,0.57562
15579,259.65,0.57364
15580,259.66667,0.57729
15581,259.68333,0.57639
15582,259.7,0.57541
15583,259.71667,0.57729
15584,259.73333,0.57679
15585,259.75,0.57562
15586,259.76667,0.57584
15587,259.78333,0.57639
15588,259.8,0.57536
15589,259.81667,0.57922
15590,259.83333,0.57639
15591,259.85,0.57679
15592,259.86667,0.57639
15593,259.88333,0.57632
15594,259.9,0.57632
15595,259.91667,0.57471
15596,259.93333,0.57536
15597,259.95,0.57679
15598,259.96667,0.57562
15599,259.98333,0.57632
15600,260,0.57729
15601,260.01667,0.57737
15602,260.03333,0.57661
15603,260.05,0.57835
15604,260.06667,0.57661
15605,260.08333,0.57775
15606,260.1,0.57737
15607,260.11667,0.57562
15608,260.13333,0.57632
15609,260.15,0.57737
15610,260.16667,0.57639
15611,260.18333,0.57737
15612,260.2,0.57562
15613,260.21667,0.57835
15614,260.23333,0.57661
15615,260.25,0.5776
15616,260.26667,0.57737
15617,260.28333,0.58031
15618,260.3,0.57712
15619,260.31667,0.57835
15620,260.33333,0.57826
15621,260.35,0.57562
15622,260.36667,0.57859
15623,260.38333,0.58019
15624,260.4,0.57835
15625,260.41667,0.57775
15626,260.43333,0.5776
15627,260.45,0.5776
15628,260.46667,0.57835
15629,260.48333,0.57835
15630,260.5,0.5787
15631,260.51667,0.57737
15632,260.53333,0.5776
15633,260.55,0.57859
15634,260.56667,0.5776
15635,260.58333,0.5776
15636,260.6,0.58226
15637,260.61667,0.57826
15638,260.63333,0.57958
15639,260.65,0.57859
15640,260.66667,0.57958
15641,260.68333,0.57835
15642,260.7,0.5776
15643,260.71667,0.58057
15644,260.73333,0.57826
15645,260.75,0.57966
15646,260.76667,0.57859
15647,260.78333,0.57826
15648,260.8,0.57859
15649,260.81667,0.57895
15650,260.83333,0.5743
15651,260.85,0.58089
15652,260.86667,0.57895
15653,260.88333,0.57826
15654,260.9,0.57859
15655,260.91667,0.57679
15656,260.93333,0.57826
15657,260.95,0.58019
15658,260.96667,0.57835
15659,260.98333,0.57835
15660,261,0.57958
15661,261.01667,0.58057
15662,261.03333,0.5776
15663,261.05,0.57922
15664,261.06667,0.58031
15665,261.08333,0.58019
15666,261.1,0.57775
15667,261.11667,0.57658
15668,261.13333,0.57859
15669,261.15,0.5787
15670,261.16667,0.57859
15671,261.18333,0.58031
15672,261.2,0.58031
15673,261.21667,0.57958
15674,261.23333,0.57835
15675,261.25,0.57737
15676,261.26667,0.57895
15677,261.28333,0.58062
15678,261.3,0.57933
15679,261.31667,0.57826
15680,261.33333,0.57712
15681,261.35,0.5776
15682,261.36667,0.57712
15683,261.38333,0.57933
15684,261.4,0.57737
15685,261.41667,0.57933
15686,261.43333,0.57826
15687,261.45,0.57737
15688,261.46667,0.57729
15689,261.48333,0.58031
15690,261.5,0.57826
15691,261.51667,0.57922
15692,261.53333,0.57729
15693,261.55,0.57737
15694,261.56667,0.57737
15695,261.58333,0.57895
15696,261.6,0.57661
15697,261.61667,0.57729
15698,261.63333,0.57702
15699,261.65,0.5776
15700,261.66667,0.5776
15701,261.68333,0.5776
15702,261.7,0.57859
15703,261.71667,0.57835
15704,261.73333,0.57922
15705,261.75,0.57835
15706,261.76667,0.57661
15707,261.78333,0.57737
15708,261.8,0.57661
15709,261.81667,0.57639
15710,261.83333,0.57639
15711,261.85,0.57541
15712,261.86667,0.57737
15713,261.88333,0.57737
15714,261.9,0.57562
15715,261.91667,0.5737
15716,261.93333,0.57562
15717,261.95,0.57826
15718,261.96667,0.57729
15719,261.98333,0.57679
15720,262,0.57737
15721,262.01667,0.57639
15722,262.03333,0.57639
15723,262.05,0.57471
15724,262.06667,0.58019
15725,262.08333,0.57702
15726,262.1,0.57632
15727,262.11667,0.57679
15728,262.13333,0.57463
15729,262.15,0.57826
15730,262.16667,0.57632
15731,262.18333,0.57679
15732,262.2,0.57661
15733,262.21667,0.57661
15734,262.23333,0.57639
15735,262.25,0.57536
15736,262.26667,0.57639
15737,262.28333,0.57966
15738,262.3,0.57562
15739,262.31667,0.57562
15740,262.33333,0.57702
15741,262.35,0.57463
15742,262.36667,0.57737
15743,262.38333,0.57439
15744,262.4,0.57679
15745,262.41667,0.57364
15746,262.43333,0.57639
15747,262.45,0.57541
15748,262.46667,0.57798
15749,262.48333,0.57444
15750,262.5,0.57895
15751,262.51667,0.57639
15752,262.53333,0.57584
15753,262.55,0.57463
15754,262.56667,0.57444
15755,262.58333,0.57661
15756,262.6,0.57562
15757,262.61667,0.57562
15758,262.63333,0.57536
15759,262.65,0.57639
15760,262.66667,0.57737
15761,262.68333,0.57605
15762,262.7,0.57488
15763,262.71667,0.57632
15764,262.73333,0.57488
15765,262.75,0.57798
15766,262.76667,0.57562
15767,262.78333,0.57541
15768,262.8,0.57798
15769,262.81667,0.57605
15770,262.83333,0.57639
15771,262.85,0.57639
15772,262.86667,0.57605
15773,262.88333,0.5737
15774,262.9,0.57536
15775,262.91667,0.57729
15776,262.93333,0.57605
15777,262.95,0.57541
15778,262.96667,0.57364
15779,262.98333,0.57439
15780,263,0.57463
15781,263.01667,0.57508
15782,263.03333,0.57679
15783,263.05,0.57463
15784,263.06667,0.57508
15785,263.08333,0.57364
15786,263.1,0.57541
15787,263.11667,0.57364
15788,263.13333,0.57488
15789,263.15,0.57333
15790,263.16667,0.57342
15791,263.18333,0.57562
15792,263.2,0.57346
15793,263.21667,0.57439
15794,263.23333,0.57411
15795,263.25,0.57266
15796,263.26667,0.57605
15797,263.28333,0.57463
15798,263.3,0.57167
15799,263.31667,0.57342
15800,263.33333,0.57444
15801,263.35,0.57245
15802,263.36667,0.57562
15803,263.38333,0.57266
15804,263.4,0.57393
15805,263.41667,0.57444
15806,263.43333,0.57342
15807,263.45,0.57439
15808,263.46667,0.57266
15809,263.48333,0.57266
15810,263.5,0.57245
15811,263.51667,0.57346
15812,263.53333,0.57167
15813,263.55,0.57068
15814,263.56667,0.57364
15815,263.58333,0.57337
15816,263.6,0.57149
15817,263.61667,0.57052
15818,263.63333,0.57248
15819,263.65,0.57346
15820,263.66667,0.57296
15821,263.68333,0.57248
15822,263.7,0.57245
15823,263.71667,0.57149
15824,263.73333,0.57149
15825,263.75,0.56971
15826,263.76667,0.57296
15827,263.78333,0.56969
15828,263.8,0.5715
15829,263.81667,0.57068
15830,263.83333,0.57346
15831,263.85,0.57314
15832,263.86667,0.57296
15833,263.88333,0.57121
15834,263.9,0.57105
15835,263.91667,0.57167
15836,263.93333,0.5715
15837,263.95,0.5715
15838,263.96667,0.5715
15839,263.98333,0.56969
15840,264,0.57052
15841,264.01667,0.57342
15842,264.03333,0.57314
15843,264.05,0.57049
15844,264.06667,0.5701
15845,264.08333,0.57052
15846,264.1,0.56937
15847,264.11667,0.57296
15848,264.13333,0.57393
15849,264.15,0.57068
15850,264.16667,0.5715
15851,264.18333,0.5715
15852,264.2,0.57245
15853,264.21667,0.57037
15854,264.23333,0.57201
15855,264.25,0.57052
15856,264.26667,0.57248
15857,264.28333,0.57346
15858,264.3,0.5715
15859,264.31667,0.57342
15860,264.33333,0.57144
15861,264.35,0.57238
15862,264.36667,0.57105
15863,264.38333,0.57346
15864,264.4,0.57052
15865,264.41667,0.57266
15866,264.43333,0.57149
15867,264.45,0.57266
15868,264.46667,0.57167
15869,264.48333,0.57266
15870,264.5,0.57167
15871,264.51667,0.5715
15872,264.53333,0.56955
