Time(min),Time(h),Normalized PCE
11828,197.13333,0.00417
11829,197.15,0.00339
11830,197.16667,0.00419
11831,197.18333,0.00414
11832,197.2,0.00398
11833,197.21667,0.00393
11834,197.23333,0.00337
11835,197.25,0.00367
11836,197.26667,0.00397
11837,197.28333,0.00397
11838,197.3,0.00397
11839,197.31667,0.00382
11840,197.33333,0.00326
11841,197.35,0.00351
11842,197.36667,0.00344
11843,197.38333,0.00392
11844,197.4,0.00357
11845,197.41667,0.00379
11846,197.43333,0.00397
11847,197.45,0.00352
11848,197.46667,0.00397
11849,197.48333,0.00397
11850,197.5,0.00372
11851,197.51667,0.00331
11852,197.53333,0.0038
11853,197.55,0.0038
11854,197.56667,0.0038
11855,197.58333,0.00387
11856,197.6,0.00399
11857,197.61667,0.00372
11858,197.63333,0.0038
11859,197.65,0.00249
11860,197.66667,0.00128
11861,197.68333,0.00346
11862,197.7,0.00362
11863,197.71667,0.00362
11864,197.73333,0.00361
11865,197.75,0.0038
11866,197.76667,0.0036
11867,197.78333,0.00326
11868,197.8,0.00314
11869,197.81667,0.00337
11870,197.83333,0.00155
11871,197.85,0.00176
11872,197.86667,0.00276
11873,197.88333,0.00301
11874,197.9,0.00352
11875,197.91667,0.00249
11876,197.93333,0.00241
11877,197.95,9.32E-04
11878,197.96667,0.00124
11879,197.98333,0.00249
11880,198,0.00344
11881,198.01667,0.00362
11882,198.03333,0.00301
11883,198.05,0.00331
11884,198.06667,0.00362
11885,198.08333,0.00338
11886,198.1,0.00338
11887,198.11667,0.00362
11888,198.13333,0.00324
11889,198.15,0.00289
11890,198.16667,0.00344
11891,198.18333,0.00341
11892,198.2,0.00379
11893,198.21667,0.00276
11894,198.23333,0.00291
11895,198.25,0.00214
11896,198.26667,0.00345
11897,198.28333,0.00344
11898,198.3,0.00331
11899,198.31667,0.00338
11900,198.33333,0.00318
11901,198.35,0.0031
11902,198.36667,0.00362
11903,198.38333,0.00328
11904,198.4,0.00241
11905,198.41667,0.00259
11906,198.43333,0.00215
11907,198.45,3.20E-04
11908,198.46667,0.00337
11909,198.48333,0.00331
11910,198.5,0.00303
11911,198.51667,0.00233
11912,198.53333,0.00314
11913,198.55,0.00344
11914,198.56667,0.00279
11915,198.58333,0.0024
11916,198.6,0.00221
11917,198.61667,0.00279
11918,198.63333,0.00341
11919,198.65,0.00328
11920,198.66667,0.0025
11921,198.68333,0.00279
11922,198.7,0.00298
11923,198.71667,0.00323
11924,198.73333,0.00353
11925,198.75,0.00303
11926,198.76667,0.00275
11927,198.78333,0.0025
11928,198.8,0.00341
11929,198.81667,0.00261
11930,198.83333,0.00325
11931,198.85,0.00281
11932,198.86667,0.00276
11933,198.88333,0.0025
11934,198.9,0
11935,198.91667,0.00276
11936,198.93333,0.00324
11937,198.95,0.00269
11938,198.96667,0.00241
11939,198.98333,9.07E-04
11940,199,0.00246
11941,199.01667,0.00269
11942,199.03333,0.00337
11943,199.05,0.00188
11944,199.06667,0.0027
11945,199.08333,0.00297
11946,199.1,0.00203
11947,199.11667,0.00141
11948,199.13333,0.00286
11949,199.15,0.00246
11950,199.16667,0.00328
11951,199.18333,0.00317
11952,199.2,0.00283
11953,199.21667,0.00317
11954,199.23333,0.00296
11955,199.25,0.00275
11956,199.26667,0.00197
11957,199.28333,0.00221
11958,199.3,0.00264
11959,199.31667,0.00317
11960,199.33333,0.00238
11961,199.35,0.00319
11962,199.36667,0.003
11963,199.38333,0.003
11964,199.4,0.00319
11965,199.41667,0.00334
11966,199.43333,0.00278
11967,199.45,0.00319
11968,199.46667,0.00319
11969,199.48333,0.00284
11970,199.5,0.00319
11971,199.51667,0.00303
11972,199.53333,0.00197
11973,199.55,0.00252
11974,199.56667,0.00283
11975,199.58333,0.00284
11976,199.6,0.00286
11977,199.61667,0.00312
11978,199.63333,0.0028
11979,199.65,0.00254
11980,199.66667,0.00291
11981,199.68333,0.00298
11982,199.7,0.00264
11983,199.71667,0.00264
11984,199.73333,0.00285
11985,199.75,0.0031
11986,199.76667,0.00163
11987,199.78333,0.00197
11988,199.8,0.00302
11989,199.81667,0.00303
11990,199.83333,0.00301
11991,199.85,0.00229
11992,199.86667,0.00233
11993,199.88333,0.00252
11994,199.9,0.00282
11995,199.91667,0.00228
11996,199.93333,0.00275
11997,199.95,0.00287
11998,199.96667,0.00291
11999,199.98333,0.00271
12000,200,0.00266
12001,200.01667,0.00278
12002,200.03333,0.00282
12003,200.05,0.00282
12004,200.06667,0.00264
12005,200.08333,0.00284
12006,200.1,0.00254
12007,200.11667,0.00287
12008,200.13333,0.00285
12009,200.15,0.00254
12010,200.16667,0.00214
12011,200.18333,0.00287
12012,200.2,0.00278
12013,200.21667,0.00302
12014,200.23333,0.00271
12015,200.25,0.00252
12016,200.26667,0.00285
12017,200.28333,0.00109
12018,200.3,0.00109
12019,200.31667,0.00158
12020,200.33333,0.00271
12021,200.35,0.00233
12022,200.36667,0.00271
12023,200.38333,0.00282
12024,200.4,0.00264
12025,200.41667,0.00282
12026,200.43333,0.00285
12027,200.45,0.00271
12028,200.46667,0.00284
12029,200.48333,0.00269
12030,200.5,0.00287
12031,200.51667,0.00271
12032,200.53333,0.00229
12033,200.55,0.00132
12034,200.56667,0.0022
12035,200.58333,0.0019
12036,200.6,0.00109
12037,200.61667,0.00287
12038,200.63333,0.00198
12039,200.65,0.00272
12040,200.66667,0.00269
12041,200.68333,0.00241
12042,200.7,0.00282
12043,200.71667,0.00271
12044,200.73333,0.0026
12045,200.75,0.00148
12046,200.76667,0.00214
12047,200.78333,0.00252
12048,200.8,0.00123
12049,200.81667,8.16E-04
12050,200.83333,0.00233
12051,200.85,7.90E-04
12052,200.86667,0.00132
12053,200.88333,8.43E-04
12054,200.9,0.00243
12055,200.91667,0.00224
12056,200.93333,0.00247
12057,200.95,0.00224
12058,200.96667,0.00128
12059,200.98333,0.00148
12060,201,0.00148
12061,201.01667,0.00169
12062,201.03333,0.00166
12063,201.05,0.0016
12064,201.06667,0.0026
12065,201.08333,0.00166
12066,201.1,5.27E-04
12067,201.11667,2.80E-04
12068,201.13333,0.00102
12069,201.15,0.00102
12070,201.16667,2.81E-04
12071,201.18333,0.00102
12072,201.2,0.0023
12073,201.21667,0.00128
12074,201.23333,0.00239
12075,201.25,0.00256
12076,201.26667,0.00241
12077,201.28333,0.00213
12078,201.3,0.00255
12079,201.31667,0.00229
12080,201.33333,0.00241
12081,201.35,0.00223
12082,201.36667,0.00255
12083,201.38333,0.00224
12084,201.4,0.00102
12085,201.41667,0.00102
12086,201.43333,0.00123
12087,201.45,0.00256
12088,201.46667,0.0024
12089,201.48333,0.00123
12090,201.5,2.72E-04
12091,201.51667,5.27E-04
12092,201.53333,0.00183
12093,201.55,7.65E-04
12094,201.56667,0.00255
12095,201.58333,0.00241
12096,201.6,5.27E-04
12097,201.61667,0.00223
12098,201.63333,0.00225
12099,201.65,0.00154
12100,201.66667,0.00223
12101,201.68333,0.00239
12102,201.7,0.00183
12103,201.71667,0.00235
12104,201.73333,0.00223
12105,201.75,0.00225
12106,201.76667,0.0024
12107,201.78333,0.00227
12108,201.8,0.00223
12109,201.81667,0.00223
12110,201.83333,7.65E-04
12111,201.85,0.00119
12112,201.86667,0.00115
12113,201.88333,0.00223
12114,201.9,0.00213
12115,201.91667,9.50E-04
12116,201.93333,9.83E-04
12117,201.95,0.00169
12118,201.96667,7.90E-04
12119,201.98333,7.63E-04
12120,202,0.0024
12121,202.01667,0.00218
12122,202.03333,0.00186
12123,202.05,0.00194
12124,202.06667,0.00169
12125,202.08333,0.00148
12126,202.1,0.00147
12127,202.11667,0.00119
12128,202.13333,0.00235
12129,202.15,0.00218
12130,202.16667,0.00227
12131,202.18333,0.0021
12132,202.2,0.00225
12133,202.21667,0.00163
12134,202.23333,0.00213
12135,202.25,0.00242
12136,202.26667,0.00218
12137,202.28333,7.38E-04
12138,202.3,7.65E-04
12139,202.31667,0.0011
12140,202.33333,0.00115
12141,202.35,0.00137
12142,202.36667,0.00194
12143,202.38333,0.00195
12144,202.4,0.00191
12145,202.41667,0.00207
12146,202.43333,9.50E-04
12147,202.45,5.08E-04
12148,202.46667,0.00155
12149,202.48333,0.00175
12150,202.5,0.00207
12151,202.51667,7.13E-04
12152,202.53333,0.00148
12153,202.55,0.00186
12154,202.56667,0.00213
12155,202.58333,0.00194
12156,202.6,0.00202
12157,202.61667,0.00186
12158,202.63333,0.00148
12159,202.65,0.00213
12160,202.66667,0.00212
12161,202.68333,0.00185
12162,202.7,0.00213
12163,202.71667,0.00194
12164,202.73333,0.00167
12165,202.75,0.00202
12166,202.76667,0.00207
12167,202.78333,0.00195
12168,202.8,0.0021
12169,202.81667,0.00142
12170,202.83333,0.00197
12171,202.85,0.00122
12172,202.86667,9.13E-04
12173,202.88333,0.00127
12174,202.9,0.00176
12175,202.91667,0.00168
12176,202.93333,9.50E-04
12177,202.95,-2.63E-04
12178,202.96667,0.00148
12179,202.98333,0.00176
12180,203,0.00185
12181,203.01667,0.00191
12182,203.03333,0.00213
12183,203.05,0.00168
12184,203.06667,0.0021
12185,203.08333,0.00195
12186,203.1,0.00207
12187,203.11667,0.00148
12188,203.13333,0.00199
12189,203.15,0.00155
12190,203.16667,0.00136
12191,203.18333,0.002
12192,203.2,0.00194
12193,203.21667,0.00185
12194,203.23333,2.46E-04
12195,203.25,2.46E-04
12196,203.26667,0.00167
12197,203.28333,0.00148
12198,203.3,0.00176
12199,203.31667,0.00181
12200,203.33333,0
12201,203.35,4.75E-04
12202,203.36667,6.60E-04
12203,203.38333,0.00115
12204,203.4,9.17E-04
12205,203.41667,0.00176
12206,203.43333,7.13E-04
12207,203.45,0.00148
12208,203.46667,0.00174
12209,203.48333,6.85E-04
12210,203.5,0.00168
12211,203.51667,0.00106
12212,203.53333,0.00185
12213,203.55,0.00168
12214,203.56667,0.00185
12215,203.58333,0.00185
12216,203.6,0.0017
12217,203.61667,0.00195
12218,203.63333,0.00136
12219,203.65,0.00148
12220,203.66667,2.38E-04
12221,203.68333,6.85E-04
12222,203.7,0.00151
12223,203.71667,0.00122
12224,203.73333,4.73E-04
12225,203.75,4.75E-04
12226,203.76667,0.0011
12227,203.78333,2.38E-04
12228,203.8,0.0013
12229,203.81667,2.38E-04
12230,203.83333,0.00106
12231,203.85,0.00116
12232,203.86667,0.00176
12233,203.88333,0.0016
12234,203.9,4.40E-04
12235,203.91667,0.00156
12236,203.93333,0.00168
12237,203.95,0.00102
12238,203.96667,0.00136
12239,203.98333,0.00101
12240,204,0.0017
12241,204.01667,0.00165
12242,204.03333,0.00141
12243,204.05,0.00176
12244,204.06667,0.0016
12245,204.08333,0.00174
12246,204.1,0.00174
12247,204.11667,0.0016
12248,204.13333,0.0018
12249,204.15,0.00144
12250,204.16667,0.00148
12251,204.18333,0.00156
12252,204.2,0.00123
12253,204.21667,6.60E-04
12254,204.23333,0.00174
12255,204.25,0.0015
12256,204.26667,0.0016
12257,204.28333,0.00134
12258,204.3,0.00116
12259,204.31667,0.0013
12260,204.33333,0.0013
12261,204.35,2.28E-04
12262,204.36667,9.70E-04
12263,204.38333,0.00141
12264,204.4,9.70E-04
12265,204.41667,0.00123
12266,204.43333,2.29E-04
12267,204.45,0.00102
12268,204.46667,0.00147
12269,204.48333,0.0016
12270,204.5,0.00116
12271,204.51667,9.70E-04
12272,204.53333,4.58E-04
12273,204.55,6.32E-04
12274,204.56667,4.40E-04
12275,204.58333,0.00111
12276,204.6,6.60E-04
12277,204.61667,8.13E-04
12278,204.63333,0.00156
12279,204.65,8.46E-04
12280,204.66667,0.0016
12281,204.68333,6.60E-04
12282,204.7,9.70E-04
12283,204.71667,0.00121
12284,204.73333,4.40E-04
12285,204.75,9.28E-04
12286,204.76667,0.0017
12287,204.78333,0.00136
12288,204.8,0.00111
12289,204.81667,4.06E-04
12290,204.83333,0.0015
12291,204.85,0.00134
12292,204.86667,9.70E-04
12293,204.88333,0.00144
12294,204.9,0.0015
12295,204.91667,9.70E-04
12296,204.93333,0.00101
12297,204.95,0.00134
12298,204.96667,0.00124
12299,204.98333,0
12300,205,0.00149
12301,205.01667,0.00134
12302,205.03333,0.00136
12303,205.05,0.00106
12304,205.06667,0.0016
12305,205.08333,4.40E-04
12306,205.1,0.00128
12307,205.11667,0
12308,205.13333,8.13E-04
12309,205.15,0.00134
12310,205.16667,4.23E-04
12311,205.18333,0.00162
12312,205.2,7.42E-04
12313,205.21667,0.0016
12314,205.23333,0.00128
12315,205.25,0.00166
12316,205.26667,0.00134
12317,205.28333,0.00128
12318,205.3,2.20E-04
12319,205.31667,8.13E-04
12320,205.33333,6.07E-04
12321,205.35,0.00144
12322,205.36667,0.00106
12323,205.38333,4.23E-04
12324,205.4,0.00101
12325,205.41667,8.86E-04
12326,205.43333,0.00101
12327,205.45,7.42E-04
12328,205.46667,0.00147
12329,205.48333,0.00128
12330,205.5,0.0012
12331,205.51667,0.00142
12332,205.53333,2.12E-04
12333,205.55,0.00106
12334,205.56667,0.00135
12335,205.58333,0.00147
12336,205.6,4.05E-04
12337,205.61667,0
12338,205.63333,0.00106
12339,205.65,0.00118
12340,205.66667,3.88E-04
12341,205.68333,0.00112
12342,205.7,4.06E-04
12343,205.71667,4.06E-04
12344,205.73333,0.00112
12345,205.75,0.00121
12346,205.76667,0.00137
12347,205.78333,0.0012
12348,205.8,0.0012
12349,205.81667,0.00147
12350,205.83333,0.00134
12351,205.85,0.00147
12352,205.86667,0.00101
12353,205.88333,0.00101
12354,205.9,0.00134
12355,205.91667,2.12E-04
12356,205.93333,0.00101
12357,205.95,5.82E-04
12358,205.96667,0.00128
12359,205.98333,8.81E-04
12360,206,0.0012
12361,206.01667,0.00138
12362,206.03333,0.00101
12363,206.05,0.00128
12364,206.06667,0.00138
12365,206.08333,0.00101
12366,206.1,4.05E-04
12367,206.11667,8.40E-04
12368,206.13333,0.0012
12369,206.15,9.28E-04
12370,206.16667,9.57E-04
12371,206.18333,6.07E-04
12372,206.2,0.00114
12373,206.21667,7.42E-04
12374,206.23333,7.09E-04
12375,206.25,0.00116
12376,206.26667,2.12E-04
12377,206.28333,2.02E-04
12378,206.3,3.88E-04
12379,206.31667,0.00114
12380,206.33333,5.57E-04
12381,206.35,7.05E-04
12382,206.36667,0
12383,206.38333,5.57E-04
12384,206.4,7.42E-04
12385,206.41667,0.00124
12386,206.43333,0.00134
12387,206.45,0.00112
12388,206.46667,0.00107
12389,206.48333,6.72E-04
12390,206.5,7.09E-04
12391,206.51667,4.05E-04
12392,206.53333,9.57E-04
12393,206.55,0.0012
12394,206.56667,0.00113
12395,206.58333,7.98E-04
12396,206.6,3.88E-04
12397,206.61667,0.00107
12398,206.63333,0.00116
12399,206.65,0.00134
12400,206.66667,0.00108
12401,206.68333,9.57E-04
12402,206.7,8.40E-04
12403,206.71667,3.71E-04
12404,206.73333,9.57E-04
12405,206.75,0.00107
12406,206.76667,1.94E-04
12407,206.78333,9.94E-04
12408,206.8,3.71E-04
12409,206.81667,9.57E-04
12410,206.83333,7.98E-04
12411,206.85,0
12412,206.86667,9.02E-04
12413,206.88333,5.32E-04
12414,206.9,9.95E-04
12415,206.91667,9.95E-04
12416,206.93333,1.86E-04
12417,206.95,6.72E-04
12418,206.96667,5.29E-04
12419,206.98333,7.09E-04
12420,207,3.71E-04
12421,207.01667,0.00116
12422,207.03333,7.98E-04
12423,207.05,7.56E-04
12424,207.06667,5.29E-04
12425,207.08333,0.00107
12426,207.1,3.71E-04
12427,207.11667,5.29E-04
12428,207.13333,5.29E-04
12429,207.15,8.52E-04
12430,207.16667,6.72E-04
12431,207.18333,0.00116
12432,207.2,9.94E-04
12433,207.21667,0.00114
12434,207.23333,9.35E-04
12435,207.25,9.35E-04
12436,207.26667,3.71E-04
12437,207.28333,7.10E-04
12438,207.3,9.94E-04
12439,207.31667,5.29E-04
12440,207.33333,3.71E-04
12441,207.35,9.02E-04
12442,207.36667,5.04E-04
12443,207.38333,6.38E-04
12444,207.4,0.00104
12445,207.41667,9.35E-04
12446,207.43333,0.00104
12447,207.45,9.95E-04
12448,207.46667,3.71E-04
12449,207.48333,7.51E-04
12450,207.5,1.86E-04
12451,207.51667,3.53E-04
12452,207.53333,8.52E-04
12453,207.55,9.95E-04
12454,207.56667,3.54E-04
12455,207.58333,8.52E-04
12456,207.6,0
12457,207.61667,9.35E-04
12458,207.63333,8.52E-04
12459,207.65,7.51E-04
12460,207.66667,7.51E-04
12461,207.68333,0.00107
12462,207.7,9.69E-04
12463,207.71667,5.04E-04
12464,207.73333,7.10E-04
12465,207.75,7.51E-04
12466,207.76667,0.00104
12467,207.78333,7.51E-04
12468,207.8,0.001
12469,207.81667,6.38E-04
12470,207.83333,7.56E-04
12471,207.85,8.52E-04
12472,207.86667,8.52E-04
12473,207.88333,9.28E-04
12474,207.9,9.35E-04
12475,207.91667,0
12476,207.93333,7.10E-04
12477,207.95,7.10E-04
12478,207.96667,6.38E-04
12479,207.98333,8.70E-04
12480,208,8.02E-04
12481,208.01667,9.28E-04
12482,208.03333,0.00104
12483,208.05,4.79E-04
12484,208.06667,6.05E-04
12485,208.08333,4.79E-04
12486,208.1,7.98E-04
12487,208.11667,0.00104
12488,208.13333,9.69E-04
12489,208.15,8.61E-04
12490,208.16667,8.70E-04
12491,208.18333,3.36E-04
12492,208.2,9.35E-04
12493,208.21667,9.35E-04
12494,208.23333,3.36E-04
12495,208.25,8.61E-04
12496,208.26667,3.19E-04
12497,208.28333,1.77E-04
12498,208.3,6.68E-04
12499,208.31667,6.38E-04
12500,208.33333,6.05E-04
12501,208.35,3.36E-04
12502,208.36667,3.53E-04
12503,208.38333,8.61E-04
12504,208.4,5.04E-04
12505,208.41667,4.79E-04
12506,208.43333,5.68E-04
12507,208.45,7.10E-04
12508,208.46667,1.68E-04
12509,208.48333,1.86E-04
12510,208.5,9.35E-04
12511,208.51667,3.19E-04
12512,208.53333,4.51E-04
12513,208.55,5.68E-04
12514,208.56667,8.02E-04
12515,208.58333,7.10E-04
12516,208.6,1.77E-04
12517,208.61667,8.12E-04
12518,208.63333,5.68E-04
12519,208.65,8.02E-04
12520,208.66667,3.19E-04
12521,208.68333,4.26E-04
12522,208.7,1.68E-04
12523,208.71667,6.96E-04
12524,208.73333,3.19E-04
12525,208.75,3.02E-04
12526,208.76667,7.46E-04
12527,208.78333,5.04E-04
12528,208.8,3.36E-04
12529,208.81667,7.46E-04
12530,208.83333,3.19E-04
12531,208.85,8.70E-04
12532,208.86667,4.51E-04
12533,208.88333,6.01E-04
12534,208.9,3.19E-04
12535,208.91667,7.51E-04
12536,208.93333,4.79E-04
12537,208.95,9.69E-04
12538,208.96667,4.79E-04
12539,208.98333,4.51E-04
12540,209,6.96E-04
12541,209.01667,8.12E-04
12542,209.03333,4.26E-04
12543,209.05,4.26E-04
12544,209.06667,0
12545,209.08333,6.68E-04
12546,209.1,7.10E-04
12547,209.11667,8.61E-04
12548,209.13333,7.46E-04
12549,209.15,1.68E-04
12550,209.16667,1.60E-04
12551,209.18333,7.46E-04
12552,209.2,6.68E-04
12553,209.21667,1.60E-04
12554,209.23333,4.51E-04
12555,209.25,1.60E-04
12556,209.26667,4.54E-04
12557,209.28333,3.36E-04
12558,209.3,1.60E-04
12559,209.31667,6.96E-04
12560,209.33333,6.96E-04
12561,209.35,5.68E-04
12562,209.36667,1.50E-04
12563,209.38333,4.26E-04
12564,209.4,0
12565,209.41667,6.96E-04
12566,209.43333,5.68E-04
12567,209.45,4.26E-04
12568,209.46667,3.36E-04
12569,209.48333,1.76E-04
12570,209.5,6.96E-04
12571,209.51667,4.54E-04
12572,209.53333,6.96E-04
12573,209.55,4.26E-04
12574,209.56667,7.53E-04
12575,209.58333,7.46E-04
12576,209.6,6.22E-04
12577,209.61667,6.88E-04
12578,209.63333,3.01E-04
12579,209.65,4.26E-04
12580,209.66667,5.34E-04
12581,209.68333,5.34E-04
12582,209.7,7.53E-04
12583,209.71667,3.01E-04
12584,209.73333,6.96E-04
12585,209.75,4.51E-04
12586,209.76667,6.96E-04
12587,209.78333,6.22E-04
12588,209.8,4.26E-04
12589,209.81667,1.60E-04
12590,209.83333,5.01E-04
12591,209.85,8.61E-04
12592,209.86667,8.12E-04
12593,209.88333,5.34E-04
12594,209.9,3.73E-04
12595,209.91667,6.96E-04
12596,209.93333,7.53E-04
12597,209.95,5.80E-04
12598,209.96667,7.53E-04
12599,209.98333,5.34E-04
12600,210,5.34E-04
12601,210.01667,4.26E-04
12602,210.03333,6.22E-04
12603,210.05,3.01E-04
12604,210.06667,5.34E-04
12605,210.08333,0
12606,210.1,5.80E-04
12607,210.11667,5.34E-04
12608,210.13333,5.34E-04
12609,210.15,5.34E-04
12610,210.16667,6.46E-04
12611,210.18333,5.34E-04
12612,210.2,1.50E-04
12613,210.21667,5.34E-04
12614,210.23333,6.46E-04
12615,210.25,7.53E-04
12616,210.26667,7.53E-04
12617,210.28333,5.01E-04
12618,210.3,2.84E-04
12619,210.31667,7.53E-04
12620,210.33333,6.22E-04
12621,210.35,4.97E-04
12622,210.36667,2.84E-04
12623,210.38333,7.87E-04
12624,210.4,5.16E-04
12625,210.41667,4.26E-04
12626,210.43333,3.73E-04
12627,210.45,1.60E-04
12628,210.46667,4.40E-04
12629,210.48333,4.12E-04
12630,210.5,5.49E-04
12631,210.51667,5.34E-04
12632,210.53333,4.01E-04
12633,210.55,7.53E-04
12634,210.56667,4.82E-04
12635,210.58333,6.68E-04
12636,210.6,5.16E-04
12637,210.61667,0
12638,210.63333,6.68E-04
12639,210.65,5.80E-04
12640,210.66667,6.88E-04
12641,210.68333,1.50E-04
12642,210.7,2.84E-04
12643,210.71667,6.18E-04
12644,210.73333,1.47E-04
12645,210.75,1.47E-04
12646,210.76667,8.24E-04
12647,210.78333,5.38E-04
12648,210.8,1.55E-04
12649,210.81667,5.80E-04
12650,210.83333,1.47E-04
12651,210.85,6.46E-04
12652,210.86667,5.16E-04
12653,210.88333,3.87E-04
12654,210.9,5.57E-04
12655,210.91667,6.74E-04
12656,210.93333,6.62E-04
12657,210.95,4.97E-04
12658,210.96667,2.93E-04
12659,210.98333,1.47E-04
12660,211,1.47E-04
12661,211.01667,2.58E-04
12662,211.03333,2.75E-04
12663,211.05,2.76E-04
12664,211.06667,0
12665,211.08333,4.49E-04
12666,211.1,6.18E-04
12667,211.11667,6.18E-04
12668,211.13333,5.57E-04
12669,211.15,6.03E-04
12670,211.16667,3.62E-04
12671,211.18333,2.75E-04
12672,211.2,5.49E-04
12673,211.21667,4.82E-04
12674,211.23333,4.82E-04
12675,211.25,4.49E-04
12676,211.26667,4.82E-04
12677,211.28333,1.29E-04
12678,211.3,3.62E-04
12679,211.31667,4.82E-04
12680,211.33333,6.18E-04
12681,211.35,4.49E-04
12682,211.36667,1.38E-04
12683,211.38333,6.18E-04
12684,211.4,5.15E-04
12685,211.41667,4.79E-04
12686,211.43333,4.82E-04
12687,211.45,5.68E-04
12688,211.46667,1.47E-04
12689,211.48333,4.45E-04
12690,211.5,6.68E-04
12691,211.51667,4.15E-04
12692,211.53333,5.57E-04
12693,211.55,0
12694,211.56667,2.58E-04
12695,211.58333,6.18E-04
12696,211.6,4.45E-04
12697,211.61667,0
12698,211.63333,4.45E-04
12699,211.65,3.62E-04
12700,211.66667,3.62E-04
12701,211.68333,5.57E-04
12702,211.7,5.15E-04
12703,211.71667,4.12E-04
12704,211.73333,1.37E-04
12705,211.75,2.75E-04
12706,211.76667,5.61E-04
12707,211.78333,3.87E-04
12708,211.8,6.56E-04
12709,211.81667,2.76E-04
12710,211.83333,4.49E-04
12711,211.85,5.15E-04
12712,211.86667,3.87E-04
12713,211.88333,1.38E-04
12714,211.9,2.58E-04
12715,211.91667,3.62E-04
12716,211.93333,4.45E-04
12717,211.95,1.38E-04
12718,211.96667,1.29E-04
12719,211.98333,2.58E-04
12720,212,1.38E-04
12721,212.01667,6.18E-04
12722,212.03333,2.75E-04
12723,212.05,3.09E-04
12724,212.06667,4.79E-04
12725,212.08333,3.62E-04
12726,212.1,1.29E-04
12727,212.11667,1.38E-04
12728,212.13333,4.45E-04
12729,212.15,2.58E-04
12730,212.16667,1.38E-04
12731,212.18333,3.62E-04
12732,212.2,5.15E-04
12733,212.21667,1.38E-04
12734,212.23333,4.82E-04
12735,212.25,3.62E-04
12736,212.26667,2.58E-04
12737,212.28333,-3.10E-04
12738,212.3,6.18E-04
12739,212.31667,3.62E-04
12740,212.33333,3.62E-04
12741,212.35,7.21E-04
12742,212.36667,5.61E-04
12743,212.38333,1.38E-04
12744,212.4,3.87E-04
12745,212.41667,2.75E-04
12746,212.43333,4.82E-04
12747,212.45,5.61E-04
12748,212.46667,4.15E-04
12749,212.48333,2.58E-04
12750,212.5,1.38E-04
12751,212.51667,2.58E-04
12752,212.53333,2.76E-04
12753,212.55,3.87E-04
12754,212.56667,2.75E-04
12755,212.58333,4.49E-04
12756,212.6,3.62E-04
12757,212.61667,1.47E-04
12758,212.63333,3.87E-04
12759,212.65,3.87E-04
12760,212.66667,2.93E-04
12761,212.68333,5.68E-04
12762,212.7,0
12763,212.71667,5.16E-04
12764,212.73333,6.18E-04
12765,212.75,5.15E-04
12766,212.76667,2.93E-04
12767,212.78333,4.12E-04
12768,212.8,5.16E-04
12769,212.81667,7.21E-04
12770,212.83333,2.75E-04
12771,212.85,2.75E-04
12772,212.86667,6.18E-04
12773,212.88333,1.47E-04
12774,212.9,2.76E-04
12775,212.91667,2.76E-04
12776,212.93333,4.82E-04
12777,212.95,1.47E-04
12778,212.96667,1.47E-04
12779,212.98333,5.61E-04
12780,213,2.93E-04
12781,213.01667,5.57E-04
12782,213.03333,5.15E-04
12783,213.05,4.40E-04
12784,213.06667,5.61E-04
12785,213.08333,4.82E-04
12786,213.1,1.47E-04
12787,213.11667,4.82E-04
12788,213.13333,4.82E-04
12789,213.15,5.15E-04
12790,213.16667,5.16E-04
12791,213.18333,3.87E-04
12792,213.2,5.57E-04
12793,213.21667,4.82E-04
12794,213.23333,6.18E-04
12795,213.25,2.76E-04
12796,213.26667,4.82E-04
12797,213.28333,4.82E-04
12798,213.3,6.18E-04
12799,213.31667,3.87E-04
12800,213.33333,6.03E-04
12801,213.35,3.87E-04
12802,213.36667,2.75E-04
12803,213.38333,6.74E-04
12804,213.4,1.55E-04
12805,213.41667,4.82E-04
12806,213.43333,6.68E-04
12807,213.45,1.37E-04
12808,213.46667,5.61E-04
12809,213.48333,6.18E-04
12810,213.5,5.57E-04
12811,213.51667,5.57E-04
12812,213.53333,4.49E-04
12813,213.55,4.49E-04
12814,213.56667,6.18E-04
12815,213.58333,2.76E-04
12816,213.6,4.82E-04
12817,213.61667,4.49E-04
12818,213.63333,5.61E-04
12819,213.65,3.87E-04
12820,213.66667,4.45E-04
12821,213.68333,5.16E-04
12822,213.7,6.18E-04
12823,213.71667,5.61E-04
12824,213.73333,2.76E-04
12825,213.75,4.45E-04
12826,213.76667,2.58E-04
12827,213.78333,3.62E-04
12828,213.8,1.38E-04
12829,213.81667,5.68E-04
12830,213.83333,3.87E-04
12831,213.85,3.87E-04
12832,213.86667,3.87E-04
12833,213.88333,4.82E-04
12834,213.9,4.49E-04
12835,213.91667,4.49E-04
12836,213.93333,6.18E-04
12837,213.95,1.29E-04
12838,213.96667,1.38E-04
12839,213.98333,1.29E-04
12840,214,0
12841,214.01667,5.15E-04
12842,214.03333,2.58E-04
12843,214.05,1.29E-04
12844,214.06667,1.38E-04
12845,214.08333,5.15E-04
12846,214.1,1.37E-04
12847,214.11667,3.62E-04
12848,214.13333,3.62E-04
12849,214.15,1.38E-04
12850,214.16667,3.62E-04
12851,214.18333,3.62E-04
12852,214.2,2.58E-04
12853,214.21667,3.62E-04
12854,214.23333,2.58E-04
